bedrooms,community,drive,latitude,longitude,lotDepth,lotFront,parkingSpaces,price,room1,room4,room6,rooms,rooms1square,rooms2square,rooms3square,rooms4square,rooms5square,rooms6square,daysOnMarket,buildingTypeId
7,121,8,43.8625873,-79.0424571,101.71,55.77,10,799000.0,12,13,1,9.0,26.606,12.96,10.23,19.53,21.83,9.0,27,3
4,396,8,43.6689448,-79.7811417,98.4,49.2,15,739000.0,16,7,20,7.0,15.68,11.56,11.76,9.52,18.2,14.62,26,3
4,531,8,43.5036478,-79.8858855,89.9,21.0,2,634000.0,16,7,1,7.0,8.288,8.288,7.510999999999999,7.0760000000000005,11.495500000000002,9.514,17,6
6,55,8,43.8223399,-79.4573139,120.15,40.03,15,1519000.0,16,7,20,9.0,14.981599999999998,14.287,19.1643,10.614,19.9775,19.3452,13,3
5,209,8,43.4876502,-79.84183859999997,88.58,30.02,2,849000.0,16,7,20,9.0,21.6036,21.6036,19.2852,8.0008,9.2612,17.9703,11,3
5,71,8,43.9036895,-78.71341159999999,109.91,39.37,15,619000.0,13,10,1,7.0,20.424,21.5405,21.5405,18.2268,26.496,15.696000000000002,42,3
8,297,9,43.6915902,-79.554909,133.47,45.6,15,1090000.0,16,18,2,8.0,17.424,13.068,17.0924,16.1816,10.8288,15.3,23,3
7,287,1,43.9088674,-79.45347790000002,136.0,35.76,15,1257700.0,16,7,20,7.0,18.86,14.72,8.91,10.53,25.200000000000006,27.47,53,3
6,80,8,43.7016045,-79.78972490000002,98.2,25.07,10,669900.0,16,7,20,9.0,15.0947,15.0947,6.8608,5.8422,11.1325,18.5725,33,3
5,639,9,44.06461450000001,-79.49643259999998,95.05,36.1,15,790000.0,16,7,16,9.0,12.0475,12.0475,11.1325,7.4115,16.2475,5.8481999999999985,8,3
4,472,8,43.6568532,-79.48265040000003,70.37,22.0,10,1258000.0,16,13,1,7.0,21.2532,8.1346,11.5575,8.763,20.7282,11.4885,29,3
4,472,8,43.6568532,-79.48265040000003,70.37,22.0,10,1258000.0,16,13,1,7.0,21.2532,8.1346,11.5575,8.763,20.7282,11.4885,29,3
6,22,8,43.6007739,-79.6005712,150.0,30.0,10,838000.0,13,10,1,10.0,10.8504,13.9385,13.9385,12.521800000000002,5.863600000000001,7.507600000000001,20,3
5,448,8,43.63091710000001,-79.60750429999999,117.3,52.5,10,1148800.0,16,10,1,8.0,19.1511,12.2496,8.810099999999998,21.096999999999998,17.4798,13.359000000000002,11,3
7,353,8,43.8436094,-79.2935763,122.0,45.93,15,1178000.0,16,13,20,9.0,15.827000000000002,9.69,15.0639,25.245,9.0312,20.991999999999997,27,3
4,327,8,43.831632,-79.09906099999998,150.0,27.0,13,599900.0,9,18,2,6.0,7.7552,26.1701,9.9902,14.5002,11.163,10.6413,33,3
5,322,8,43.5807211,-79.79414759999997,112.63,40.03,10,919500.0,16,13,20,9.0,13.797,12.663,18.907,11.34,12.0204,25.2784,14,3
4,208,8,43.66038029999999,-79.76677600000002,102.3,40.72,15,679000.0,10,18,2,7.0,24.0171,24.0171,11.328,11.4736,7.1461000000000015,8.3521,36,3
4,213,8,43.6329774,-79.87563409999998,108.27,22.51,10,649900.0,16,18,2,6.0,22.618000000000002,7.895199999999999,8.403599999999999,22.3332,8.2688,9.0856,15,6
5,178,8,43.59975770000001,-79.7063098,118.11,22.47,15,699900.0,16,13,20,8.0,13.9788,13.9788,11.5575,6.658200000000001,17.554000000000002,16.055,11,3
5,149,5,43.6793518,-79.4468459,96.0,19.75,2,779900.0,13,9,1,7.0,18.0496,18.0496,16.0235,15.4395,14.4992,13.7956,11,3
4,467,8,43.8384702,-79.13657890000002,72.31,15.78,10,724900.0,13,18,6,6.0,19.12,0.0,22.274,18.72,13.69,9.516,26,3
4,239,8,43.7505758,-79.18640479999998,120.0,67.5,10,899000.0,16,18,2,5.0,29.3763,29.3763,17.1,13.8944,10.3824,9.4112,11,3
4,345,8,43.5732563,-79.7577853,125.0,30.0,10,689000.0,16,18,2,6.0,9.145,13.026,10.5644,15.484000000000002,9.6075,8.9975,5,3
7,48,9,43.51993,-79.82454,80.38,45.93,15,1149900.0,16,13,1,9.0,12.8466,14.4936,20.5128,23.7204,19.5688,10.7055,28,3
6,362,8,43.7878825,-79.21786479999999,112.69,52.0,2,950000.0,16,18,2,6.0,31.02,9.61,12.18,12.75,11.5786,7.7592,41,3
6,282,8,43.4868838,-79.68995229999999,110.0,65.0,10,1238900.0,16,10,6,12.0,19.8831,9.022,23.249,20.6596,23.4117,14.3658,20,3
4,617,5,43.4512402,-79.75893520000002,107.28,22.51,10,649000.0,16,18,2,6.0,17.1105,3.04,5.6394,13.8775,8.908,8.753499999999999,26,6
5,403,8,43.686068,-79.43554300000002,100.25,19.08,10,928800.0,16,18,2,9.0,28.8,28.8,16.0,18.135,12.4,8.575000000000001,28,3
6,336,9,43.8631682,-79.5352067,128.51,65.0,15,1325000.0,16,7,20,11.0,23.9625,15.8236,26.6564,26.6564,23.0758,25.241,43,3
5,534,8,44.0890019,-80.1945643,110.0,40.0,13,589900.0,13,10,1,8.0,20.8,10.89,22.0,18.9,18.9,20.52,70,3
5,73,8,44.1142734,-79.5874166,115.0,36.0,10,749900.0,9,13,20,9.0,12.599,13.114999999999998,18.3915,10.4293,9.6397,18.5088,9,3
5,327,8,43.8499447,-79.10588270000002,110.0,39.38,15,760000.0,16,7,20,8.0,22.6423,22.6423,9.2748,11.187399999999998,13.9385,17.956000000000003,29,3
5,225,9,44.05141629999999,-79.4882944,136.0,49.2,10,799900.0,16,7,16,10.0,19.17,13.28,11.1552,7.4592,20.374000000000002,5.8941,13,3
4,326,8,43.645987700000006,-79.42540759999999,100.0,31.37,15,1199999.0,16,21,15,8.0,17.1901,8.4512,12.1085,9.0611,17.0245,11.1134,16,3
5,633,8,43.6868546,-79.5449331,115.0,52.0,15,1079000.0,11,13,1,11.0,3.266,16.960400000000003,13.3536,12.0309,16.4943,9.588,6,3
5,574,5,43.6775943,-79.2867128,118.5,30.5,2,1399000.0,16,10,20,8.0,24.5866,19.7693,14.7708,15.1524,2.3104,25.172,27,3
6,16,8,43.8277271,-79.1187995,151.69,32.85,10,770000.0,16,18,2,9.0,21.9966,9.2125,15.7685,17.813000000000006,11.508,8.47,26,3
4,116,8,43.8984364,-78.85071690000002,85.0,45.0,13,499900.0,13,18,2,6.0,9.4824,12.2694,14.945399999999998,13.6097,12.3197,11.1858,32,3
6,581,8,44.0273637,-79.80430559999998,120.0,50.0,15,524000.0,13,18,2,7.0,10.464,8.783999999999999,16.983,11.323,9.726299999999998,9.060099999999998,21,3
4,393,8,43.6928053,-79.8434111,82.02,18.34,2,627000.0,7,18,2,7.0,10.275,11.5018,20.2608,13.7268,11.0302,8.3659,9,6
5,82,8,43.3627742,-79.8359113,100.0,50.0,10,998900.0,10,14,1,8.0,16.990399999999998,31.7817,13.6863,4.6065000000000005,19.4012,8.7912,28,3
5,507,8,43.4715283,-79.74222950000002,80.4,23.0,2,798400.0,16,18,2,7.0,22.2111,6.943,9.699,18.5085,10.98,7.4995,43,6
5,550,8,43.7138175,-79.6991686,95.0,66.0,15,579900.0,16,18,2,8.0,20.1488,11.7992,14.378000000000002,15.0728,12.9786,8.9344,2,3
5,392,8,43.8857985,-79.05137420000001,100.0,32.0,10,699800.0,16,10,20,8.0,22.399500000000003,22.399500000000003,15.4,19.4682,3.8804,27.324,43,3
5,560,9,43.974075,-79.2405554,120.0,60.0,15,879000.0,16,18,2,11.0,23.3244,15.681500000000002,13.9125,12.225600000000002,15.6025,13.052600000000002,23,3
6,166,4,43.6653789,-79.4307113,125.0,17.5,2,999999.0,16,13,6,5.0,12.6,13.8,11.25,14.835,9.1,13.339999999999998,22,3
4,628,8,43.7592983,-79.3122921,125.0,40.0,13,750000.0,16,18,2,6.0,12.975,12.975,11.5188,14.16,12.005999999999998,9.3632,25,3
4,368,4,43.7080025,-79.380523,100.0,16.5,2,1099000.0,16,18,2,6.0,28.3437,28.3437,12.7908,11.1244,7.3688,7.8392,7,3
5,46,9,44.0188378,-79.4559953,82.02,38.57,15,799000.0,16,13,20,8.0,11.3036,12.1695,12.2584,10.620999999999999,8.473199999999999,25.026,20,3
5,574,8,43.6720213,-79.31052690000001,150.0,20.0,2,1099000.0,16,18,6,9.0,19.5139,10.8324,14.090999999999998,16.711199999999998,10.4676,10.0958,41,3
6,75,8,43.6307692,-79.76677600000002,86.94,45.01,15,1049000.0,16,13,20,10.0,15.500099999999998,16.9092,21.1827,12.0414,13.9446,24.1164,25,3
4,322,8,43.5770072,-79.7826666,113.35,22.97,10,659000.0,16,7,8,6.0,15.8083,15.6989,7.009,6.82,11.88,6.557499999999999,20,6
6,19,8,43.8909949,-79.33654840000001,113.0,48.0,10,1458000.0,16,10,20,9.0,22.9284,22.9284,10.72,20.3073,4.6116,25.3936,4,3
5,207,8,43.688052,-79.826643,98.43,26.02,10,699000.0,12,7,1,7.0,13.8572,12.261,11.2504,7.37,19.3992,9.8092,13,3
6,151,8,43.6481859,-79.7747628,95.78,71.51,15,1299000.0,16,15,7,10.0,28.548,28.548,26.944000000000006,10.2175,18.0972,17.7792,7,3
4,334,8,43.8014739,-79.2151515,100.0,20.0,10,539000.0,16,18,2,6.0,16.8,10.323,10.0,15.3211,11.16,11.168,18,6
6,93,8,43.9540744,-78.9475403,113.19,34.45,15,725000.0,16,7,20,10.0,15.33,14.07,9.6068,7.014400000000001,17.7755,16.680500000000002,7,3
5,594,8,43.8834075,-78.8745329,127.79,19.65,10,489900.0,13,18,2,6.0,15.575,10.668,8.2288,16.836,10.4427,10.2213,25,6
6,629,8,43.902717,-78.95395,115.12,49.21,15,924888.0,13,9,23,10.0,12.6336,10.0345,13.265999999999998,13.265999999999998,18.2329,9.302499999999998,30,3
5,531,8,43.4961408,-79.88019890000002,88.58,30.02,2,699000.0,16,7,1,7.0,20.9352,20.9352,9.485499999999998,13.481,18.2854,10.2175,32,3
4,28,9,43.9677469,-79.4798101,109.91,35.76,10,778000.0,12,7,1,7.0,14.2449,8.6211,7.7841,6.947100000000002,15.9201,8.5902,15,3
4,71,5,43.903626,-78.70515490000003,109.91,19.69,10,399900.0,13,9,6,6.0,7.500800000000001,6.435,16.659200000000002,8.274500000000002,14.44,10.0608,29,6
5,310,10,43.6516417,-79.4866083,95.0,28.0,2,1499000.0,16,30,20,9.0,15.0822,15.012,10.6752,3.8875,3.9664,13.7494,7,3
5,181,8,43.6922844,-79.33702190000002,105.0,28.0,2,1449000.0,16,10,1,11.0,10.0651,10.0651,19.2027,17.0188,16.727999999999998,8.456,42,3
5,354,8,43.8216388764097,-79.3237480322715,115.0,23.0,13,778000.0,16,7,1,7.0,15.39,9.405,9.4804,6.3294000000000015,15.406800000000002,12.850600000000002,7,3
4,148,8,43.8999289,-79.21949520000003,88.62,38.42,10,998000.0,16,7,20,8.0,22.244,22.244,14.9703,10.8504,19.5975,20.837,27,3
4,207,8,43.7022408,-79.8374523,82.02,36.09,15,699900.0,16,13,20,8.0,18.425,18.425,18.108,14.884,5.537999999999999,20.7949,9,3
6,53,8,43.768889,-79.25531240000002,102.0,67.0,13,799000.0,13,18,2,6.0,11.163,18.0972,9.302499999999998,12.276,11.088,7.625,49,3
4,628,8,43.73218350000001,-79.298997,120.0,50.0,10,739900.0,16,18,27,5.0,17.605,10.15,11.880000000000004,13.6,14.1,26.18,27,3
6,67,8,43.8768816,-79.71565009999998,115.39,44.51,10,948800.0,16,7,20,9.0,15.4208,13.904000000000002,10.9564,15.229000000000001,19.1649,28.7804,8,3
6,347,8,43.8454626,-79.2555326,94.65,24.61,2,729000.0,16,13,20,8.0,24.225,24.225,9.808800000000002,11.4436,21.06,18.593400000000006,10,3
6,322,8,43.5666852,-79.7530213,95.11,56.76,15,899900.0,16,10,20,9.0,15.9516,11.931399999999998,14.4399,18.6375,7.975,24.1554,37,3
4,260,8,43.7979788,-79.3624485,120.0,50.0,10,949000.0,13,18,2,6.0,14.3045,13.9385,7.507600000000001,17.352999999999998,11.6998,11.163,13,3
4,159,10,43.6932191,-79.3223722,134.43,25.0,2,749900.0,16,1,15,4.0,18.1662,10.7406,12.7738,9.59,17.8555,9.681500000000002,9,3
5,633,9,43.6845117,-79.5370071,128.0,46.0,15,1075000.0,16,7,1,7.0,14.964999999999998,12.2275,10.5835,5.551,15.2402,12.06,7,3
5,148,8,43.9031973,-79.23158149999998,101.72,23.62,2,899900.0,9,7,20,9.0,14.3045,16.726200000000002,16.726200000000002,11.163,13.4874,16.726200000000002,21,3
5,433,8,43.7861016,-79.335598,114.93,52.2,10,1499900.0,16,10,16,8.0,20.47,10.8275,18.605,26.8,11.8925,4.7175,9,3
5,433,8,43.7861016,-79.335598,114.93,52.2,10,1499900.0,16,10,16,8.0,20.47,10.8275,18.605,26.8,11.8925,4.7175,9,3
6,59,8,43.7039402,-79.26297629999998,139.08,25.0,10,1049000.0,4,11,1,8.0,29.755000000000006,18.7,18.7,3.895,21.7404,14.5126,40,3
5,288,8,43.671631,-79.47861800000003,85.96,19.06,2,779000.0,16,18,2,5.0,19.6452,19.6452,19.166,10.1277,7.77,9.9876,8,3
4,114,8,43.9217344,-78.8711064,126.0,55.0,15,399900.0,11,16,20,5.0,6.7776,8.757,8.672,14.6625,7.6685,14.042,9,3
5,544,9,43.84166370000001,-78.9852869,120.0,40.0,10,949900.0,16,7,20,9.0,24.3024,24.3024,10.8504,13.0304,24.3024,29.219,37,3
4,602,8,43.85833579999999,-79.2838947,100.0,20.0,2,678000.0,16,7,1,7.0,22.392,22.392,7.4594,4.989400000000002,18.675,8.373899999999999,10,6
4,213,8,43.6528474,-79.91132270000001,100.07,22.64,10,599000.0,16,18,6,6.0,14.0822,14.214099999999998,10.78,15.704,11.6678,8.8752,7,6
5,53,8,43.7644371,-79.2510618,116.0,72.0,13,749000.0,16,18,2,6.0,13.872,9.45,11.16,13.184,10.88,9.3,3,3
6,527,8,43.751268,-79.747423,110.24,22.31,10,689000.0,16,10,1,7.0,9.424,10.85,13.26,16.027,17.6352,16.872,12,3
4,160,8,43.5331966,-79.8582188,100.0,21.0,2,609000.0,13,18,2,6.0,16.4825,19.8,19.8,17.131500000000006,10.8808,14.3276,8,6
5,51,9,43.6957343,-79.471586,110.0,35.0,10,1499900.0,13,21,6,8.0,20.24,19.32,18.04,13.2,17.4,14.964999999999998,54,3
5,200,8,43.5809674,-79.6423603,102.08,41.09,10,1068888.0,16,13,1,10.0,17.5,19.25,14.26,21.0,20.74,14.4,10,3
6,392,8,43.8801138,-79.0470432,85.0,41.0,10,818800.0,16,13,17,10.0,16.689600000000002,16.689600000000002,17.8608,9.1854,12.663,7.7958,36,3
4,469,6,43.8855523,-79.4060197,110.0,20.0,10,838000.0,16,13,1,8.0,9.75,9.75,12.18,10.2025,18.45,14.1376,12,6
4,140,8,43.4591979,-79.7113432,115.0,64.99,10,499000.0,13,18,2,7.0,10.8773,6.75,16.539,12.9558,7.62,8.001,5,3
6,103,8,43.8699826,-79.85807740000001,156.76,49.21,18,1315000.0,13,16,20,10.0,21.44,13.3712,22.85,18.9588,15.6282,29.096999999999998,28,3
6,15,9,43.4044969,-79.8193017,81.99,62.17,10,1299000.0,16,10,1,7.0,17.8608,16.2162,11.682,18.6912,24.4338,14.4869,8,3
5,207,8,43.701664,-79.82211600000002,100.07,36.09,10,785000.0,16,7,20,7.0,18.2818,11.6245,13.4589,13.4589,20.0166,19.4682,25,3
4,443,8,43.8928262,-78.94359990000002,129.97,30.0,10,519900.0,16,18,2,6.0,18.6965,18.6965,15.704800000000002,13.9482,12.0198,8.323699999999999,19,3
5,36,8,43.8261498,-79.09248249999997,105.0,45.39,10,550000.0,16,18,2,6.0,19.981,19.981,11.8164,13.7904,11.4244,8.9964,17,3
4,159,5,43.6902439,-79.3226363,140.0,24.54,2,879900.0,16,18,2,9.0,15.0232,11.0433,9.2355,13.356,10.0636,15.4869,8,3
5,393,8,43.6995852,-79.8493102,82.02,18.34,10,649700.0,16,7,20,9.0,23.090999999999998,23.090999999999998,14.2065,10.3125,6.925,15.8844,21,6
4,342,8,43.91298670000001,-78.8866722,102.0,64.0,15,695000.0,16,30,1,7.0,19.6716,9.3936,14.0744,21.0,16.1816,11.7786,32,3
5,205,8,43.6570409,-79.7201234,156.58,28.87,18,659900.0,16,7,1,9.0,14.617,9.9176,11.075999999999999,11.075999999999999,14.4752,8.969999999999997,30,3
4,431,8,43.9349724,-78.82947840000001,114.83,30.18,10,559900.0,13,1,2,6.0,9.179,20.52,15.96,9.6,3.6,8.100000000000001,25,3
4,30,9,43.7039023,-79.70766850000003,107.0,68.86,15,649000.0,13,30,1,8.0,8.322000000000001,15.309500000000002,6.2937,18.13,14.271,12.0384,2,3
5,330,8,43.5365551,-79.603599,114.4,34.28,13,849900.0,16,18,2,6.0,16.7166,10.1736,20.43,14.62,12.18,8.790000000000001,14,3
6,160,8,43.5328164,-79.85739840000002,104.99,32.15,10,789786.0,16,7,1,8.0,13.395600000000002,13.395600000000002,9.302499999999998,15.165,17.275199999999998,9.179,12,3
6,195,8,43.5220839,-79.6997787,118.67,36.25,15,959000.0,13,16,20,9.0,28.5256,28.5256,16.180500000000002,16.150499999999994,11.67,19.1425,29,3
5,276,5,43.6110552,-79.64631800000002,89.07,24.6,2,789000.0,10,18,2,8.0,19.698,9.126600000000002,11.895,20.7564,7.507600000000001,8.357000000000001,11,6
5,146,8,43.5736539,-79.6329724,109.9,23.26,15,799000.0,16,18,2,6.0,19.0615,7.535,9.017000000000001,16.977800000000002,13.847000000000001,8.905000000000003,47,3
4,639,8,44.052529,-79.4971252,101.25,28.35,2,709000.0,13,10,1,8.0,8.603200000000001,7.2959999999999985,18.576,11.8255,15.3306,9.486,14,6
5,104,3,43.6863243,-79.4500974,75.0,15.5,2,739900.0,13,6,5,6.0,11.6245,15.309000000000001,7.54,9.7512,7.6616,3.1008,6,3
4,589,9,43.3934889,-79.78152299999998,100.07,23.18,10,669800.0,12,18,2,6.0,14.7315,10.7994,14.628000000000002,16.9,11.3293,9.237900000000002,7,6
5,592,9,43.784354,-79.7342114,98.43,50.0,18,1179000.0,16,7,10,10.0,13.6518,15.21,14.780999999999999,12.8898,7.0518,27.1548,49,3
4,159,4,43.69177379999999,-79.31998409999999,101.37,20.48,10,799000.0,16,18,2,6.0,12.92,10.5,14.1,14.06,9.8,9.52,9,3
7,74,5,43.7872521,-79.6657448,101.42,25.44,10,785000.0,16,18,2,7.0,19.5195,17.4496,18.6448,21.164,10.7672,7.824999999999998,18,3
5,295,8,44.2227886,-79.45917920000002,125.06,47.41,13,599900.0,16,9,20,8.0,18.1308,14.6207,19.096,9.8112,8.572799999999999,18.018,30,3
6,332,8,43.7076246,-79.7622406,100.14,30.13,10,639900.0,16,18,2,8.0,18.0594,7.4329,16.195500000000006,13.8395,12.7922,7.371,10,3
4,469,8,43.88598629999999,-79.40589709999998,110.14,25.4,10,799000.0,16,13,20,7.0,18.605,18.605,16.7445,5.9536,7.425000000000002,16.348,10,6
5,342,8,43.90366420000001,-78.89304969999998,107.9,58.5,10,475000.0,16,18,2,6.0,19.8014,8.5184,11.7648,10.4784,10.3008,7.62,20,3
4,530,8,44.0068112,-79.67930600000003,129.73,19.7,10,624900.0,16,18,2,6.0,17.567999999999998,12.699000000000002,9.2232,15.876,9.2125,12.1472,14,6
5,308,8,43.568684823986,-79.5699164271355,89.27,16.4,2,988000.0,9,18,2,7.0,20.2288,14.001,19.3752,16.902299999999997,11.1666,7.3944,23,6
4,125,8,43.5562601,-79.7389927,100.0,24.7,10,725000.0,12,18,2,6.0,24.7158,9.4864,8.439200000000001,13.9385,9.8587,10.9725,52,6
5,85,8,43.6982064,-79.4508513,100.0,30.0,13,849900.0,13,16,20,7.0,27.36,13.2,11.725,17.325,7.54,27.36,7,3
4,617,9,43.450712,-79.7497795,75.46,36.09,10,864900.0,16,18,1,6.0,17.2575,16.6782,14.1151,19.928,8.52,13.3533,22,3
8,389,9,43.7470957,-79.7404037,150.0,42.0,15,774900.0,16,18,2,9.0,17.933,9.638,16.902299999999997,16.2712,11.4375,8.7447,29,3
4,150,8,43.9160363,-78.7935505,100.0,40.0,10,529000.0,16,18,2,8.0,14.1192,9.239999999999998,15.093,16.564799999999998,14.689999999999998,9.3275,38,3
5,527,9,43.7517595,-79.75102209999999,109.91,29.53,15,749900.0,16,13,1,7.0,22.8774,22.8774,11.4816,13.865000000000002,24.1956,10.3766,10,3
4,113,8,43.8384643,-79.2465355,107.61,24.61,10,835000.0,16,18,2,6.0,16.7445,16.7445,15.232000000000001,17.1654,10.0284,7.808,17,3
4,642,4,43.6813195,-79.4242651,101.0,15.67,2,849000.0,16,7,1,7.0,11.467999999999998,13.8996,21.3346,21.3346,16.6103,16.2925,4,3
4,642,4,43.6813195,-79.4242651,101.0,15.67,2,849000.0,16,7,1,7.0,11.467999999999998,13.8996,21.3346,21.3346,16.6103,16.2925,4,3
7,207,8,43.6865559,-79.82130179999999,82.02,29.86,10,715000.0,16,13,1,8.0,24.1782,24.1782,18.0,12.7199,19.4684,10.332,29,3
5,133,8,43.73378710000001,-79.2309077,150.0,63.0,13,774900.0,13,6,6,5.0,14.85,15.75,10.08,11.055,11.055,10.85,17,3
5,560,8,43.9635971,-79.2329735,85.3,40.0,15,945000.0,16,7,20,9.0,16.3175,7.747999999999999,16.287,16.287,17.4117,22.8933,20,3
4,146,8,43.5812393,-79.6062318,125.0,60.0,13,800000.0,16,18,2,6.0,14.7431,8.964,9.56,10.1661,8.7801,6.668100000000001,4,3
6,151,8,43.66637100000001,-79.79924799999998,103.35,38.06,15,1124900.0,16,7,4,11.0,20.531999999999996,20.531999999999996,11.859000000000002,11.859000000000002,22.54,9.7704,4,3
6,80,8,43.68862,-79.7806277,100.07,29.53,13,699000.0,16,7,1,10.0,26.95,26.95,16.744,16.744,13.7275,7.2956,23,3
4,116,8,43.90152,-78.8455068,115.0,50.0,18,489900.0,17,13,2,5.0,10.74,9.9,7.236099999999999,7.93,17.4704,12.3888,15,3
4,178,8,43.5972308,-79.70557559999997,111.02,22.47,10,779000.0,10,7,20,7.0,15.309500000000002,22.6044,22.6044,4.838400000000001,6.652800000000001,17.508499999999998,24,3
7,256,4,43.6414966,-79.4484979,120.58,25.0,10,1495000.0,16,20,1,9.0,16.099999999999998,17.67,12.0,5.670000000000001,15.3,10.5,5,3
4,575,8,43.7433438,-79.5686907,128.77,43.25,13,614333.0,13,18,6,6.0,11.234000000000002,7.54,15.604000000000001,11.7876,11.193,7.535,14,3
4,435,8,43.5609896,-79.57177970000002,150.0,50.0,13,1349000.0,16,18,2,6.0,23.975,23.975,14.77,15.8112,11.088,10.5444,35,3
5,572,8,43.9238362,-78.9296615,80.0,30.85,10,649500.0,11,16,20,9.0,6.224,12.4456,17.0425,26.8983,26.606700000000004,16.743100000000002,22,6
4,627,5,43.6727704,-79.4559404,110.0,22.93,2,819000.0,16,20,1,7.0,10.9792,15.137099999999998,9.6921,3.7422,16.68,13.3641,9,3
5,330,8,43.5384654,-79.6023371,70.03,32.48,2,950000.0,16,10,1,7.0,32.7964,32.7964,14.3325,12.431,21.3666,8.741999999999999,31,3
4,435,8,43.5435365,-79.59986909999998,162.54,49.87,17,779999.0,16,18,27,5.0,13.95,12.2275,10.72,13.035,8.5,21.08,8,3
6,636,8,43.7521813,-79.2286067,107.0,50.0,10,775000.0,16,18,2,6.0,20.72,7.472999999999999,9.8,13.2624,9.2082,11.799000000000001,32,3
5,406,8,43.508698,-79.882336,115.0,50.0,17,895000.0,13,18,2,9.0,16.726200000000002,9.1427,16.726200000000002,12.078,12.078,11.5632,32,3
5,469,7,43.8915093,-79.410364,107.0,37.1,15,1399000.0,16,7,20,9.0,14.62,14.62,11.55,7.0,9.61,25.480000000000004,7,3
5,334,8,43.8092157,-79.2098783,93.0,20.0,10,549800.0,16,18,2,6.0,17.889,17.889,13.6059,13.6968,9.0616,8.5095,25,3
3,257,8,43.8252613,-79.1465257,103.35,18.02,2,499900.0,16,18,27,5.0,16.537499999999998,16.537499999999998,8.25,20.935,13.185,23.37,8,6
5,71,9,43.9050251,-78.6835022,105.62,39.37,10,624888.0,16,7,1,6.0,25.4463,25.4463,15.832599999999998,15.832599999999998,15.608999999999998,10.164,18,3
4,315,3,43.7253606,-79.4119731,120.0,20.0,2,1399000.0,16,10,1,7.0,13.71,10.6524,23.6016,23.6016,12.6074,10.902,30,3
3,315,3,43.7253606,-79.4119731,120.0,20.0,2,1399000.0,16,10,1,7.0,13.71,10.6524,23.6016,23.6016,12.6074,10.902,30,3
6,375,8,43.601383,-79.51599,89.25,27.5,2,599900.0,16,18,2,5.0,10.8045,7.0200000000000005,7.83,7.0425,6.3450000000000015,6.075,10,3
5,535,9,43.52011020000001,-79.6744877,120.0,50.0,15,699900.0,16,13,1,8.0,17.2914,8.8184,11.457,10.9324,18.6147,13.3632,6,3
4,46,7,44.01206420000001,-79.4529459,75.46,28.38,2,738000.0,16,18,2,6.0,22.1064,10.89,5.9536,20.984,8.357000000000001,11.6973,28,6
5,380,9,43.9162348,-79.6497498,100.88,46.36,18,1488888.0,16,10,7,9.0,10.478,10.835999999999999,13.3225,18.216,11.095999999999998,11.095999999999998,21,3
7,470,9,43.8118101,-79.13556340000002,101.71,40.03,10,849000.0,16,10,1,8.0,18.85,18.85,20.8,17.68,20.202,12.16,15,3
5,125,8,43.5599038,-79.7458365,107.0,32.0,15,879000.0,16,7,1,8.0,24.96,24.96,11.56,10.54,16.468,14.706,23,3
5,562,8,43.573702,-79.7100564,101.83,27.76,13,749000.0,13,18,2,7.0,15.649200000000002,20.2464,11.088,17.3968,14.275999999999998,11.551900000000002,10,3
5,347,8,43.8452032,-79.2717325,109.91,39.37,15,995000.0,16,13,1,8.0,17.355500000000006,12.5756,15.275,16.2352,17.8608,10.166,19,3
6,151,8,43.668326,-79.804288,89.7,25.26,10,664900.0,16,13,1,9.0,21.6232,21.6232,13.7362,10.395,17.977800000000006,9.5784,15,3
5,131,8,43.5169065,-79.6198508,102.46,48.86,15,1095000.0,16,22,1,4.0,20.104,11.3897,14.725,18.816,17.6545,13.182,7,3
7,178,8,43.594625,-79.7097066,117.85,35.66,13,999000.0,16,8,7,10.0,12.797,10.385,20.5355,12.24,10.1724,9.8956,27,3
5,394,8,43.7236157,-79.8260194,88.58,38.06,10,774888.0,16,7,20,9.0,22.264,12.0196,12.9332,5.784,20.8282,17.7085,3,3
4,345,8,43.5897226,-79.770818,110.0,45.0,10,698000.0,13,5,1,9.0,15.679999999999998,10.36,18.5,0.8400000000000001,21.08,14.080000000000002,17,3
6,151,9,43.6583254,-79.800409,100.9,39.34,15,939000.0,16,7,20,9.0,20.5824,20.5824,23.2056,23.2056,19.617600000000003,22.5099,23,3
4,560,8,43.9595311,-79.2497975,88.58,24.61,15,714888.0,16,7,1,8.0,19.215,19.215,7.3098,8.515,15.793399999999998,8.357000000000001,14,3
4,480,1,43.8633255,-79.9970491,98.62,28.38,10,689000.0,11,13,6,6.0,4.7061,11.8314,14.2884,18.711,21.285,15.12,16,6
5,331,9,43.8841454,-78.97296899999998,125.01,50.0,15,709000.0,13,28,1,8.0,10.2258,18.928,10.3896,21.33,13.5468,9.656,17,3
4,438,9,44.0890183,-78.9442647,101.8,50.72,15,639900.0,13,9,1,8.0,13.706,8.9304,16.055,12.445,16.4485,9.3016,10,3
6,617,9,43.4501745,-79.74348559999999,112.83,36.53,15,1398000.0,13,10,20,13.0,20.2752,19.7472,14.385600000000002,12.1605,3.7760000000000002,17.7489,23,3
4,331,8,43.8887427,-78.9738973,140.48,44.05,15,599900.0,13,16,20,8.0,15.5394,12.274000000000001,20.5326,18.9618,18.6816,15.9159,21,3
