province,city,address,longitude,latitude,price,buildingTypeId,tradeTypeId,listingDate,daysOnMarket,bedrooms
Ontario,Mississauga,602 Hartfordshire Ln Crt,-79.651824,43.5823861,2100.0,1.0,2,27/4/2018,61,4.0
Ontario,York,21 Heathdale Rd,-79.4311,43.6895,5000.0,1.0,2,5/4/2018,8,2.0
Ontario,Barrie,34 Geddes Cres,-79.72664499999999,44.3998139,1800.0,2.0,2,24/4/2018,29,2.0
Ontario,Oakville,1066 Montrose Abbey Dr,-79.71048,43.441848,2720.0,1.0,2,20/4/2018,5,5.0
Ontario,Oakville,2400 Brockberry Cres,-79.755606,43.4278756,2500.0,1.0,2,17/4/2018,7,3.0
Ontario,Brampton,18 Castle Mountain Dr N,-79.7384275,43.773213,2300.0,1.0,2,14/4/2018,12,7.0
Ontario,Toronto,314 St Germain Ave,-79.4137358,43.7300373,3250.0,2.0,2,24/4/2018,45,4.0
Ontario,Toronto,24 Hampton Ave,-79.35107729999999,43.672633000000005,4000.0,1.0,2,7/4/2018,32,5.0
Ontario,Toronto,24 Hampton Ave,-79.35107729999999,43.672633000000005,4000.0,1.0,2,7/4/2018,32,3.0
Ontario,Uxbridge,66 Bascom St,-79.1206163,44.106865500000005,2000.0,1.0,2,6/4/2018,13,5.0
Ontario,Woodbridge,115 Carmen Cres,-79.55807940000001,43.80404420000001,2550.0,1.0,2,14/4/2018,18,4.0
Ontario,Toronto,524 Markham St,-79.412075,43.6633299,3000.0,1.0,2,6/4/2018,32,4.0
Ontario,Kingston,874 Larchwood Crescent,-76.5835796,44.265474100000006,1650.0,1.0,2,16/4/2018,9,4.0
Ontario,Oakville,373 River Side Dr,-79.67859140000002,43.45105170000001,3350.0,1.0,2,23/4/2018,31,4.0
Ontario,Maple,10 Chayna Cres,-79.50094729999999,43.8539824,2980.0,1.0,2,13/4/2018,7,2.0
Ontario,Barrie,153 Daphne Cres,-79.6901347,44.410342299999996,1700.0,1.0,2,19/4/2018,43,5.0
Ontario,Keswick,1010 Barton Ave,-79.4694472,44.3017544,1450.0,1.0,2,6/4/2018,18,3.0
Ontario,Milton,177 Sherwood Rd,-79.85919240000001,43.5323815,2200.0,1.0,2,25/4/2018,25,5.0
Ontario,North York,6 Elmview Ave,-79.4065,43.7708,1500.0,1.0,2,30/4/2018,2,3.0
Ontario,Barrie,372 Cundles Rd W,-79.731607,44.397058,1950.0,1.0,2,19/4/2018,14,4.0
Ontario,Whitby,33 Lady May Dr,-78.91204959999999,43.9192318,2050.0,1.0,2,9/4/2018,30,4.0
Ontario,Whitby,33 Lady May Dr,-78.91204959999999,43.9192318,2050.0,2.0,2,9/4/2018,30,3.0
Ontario,Oshawa,461 Ridgeway Ave,-78.88353599999999,43.902235,1700.0,2.0,2,13/4/2018,5,3.0
Ontario,Oshawa,461 Ridgeway Ave,-78.88353599999999,43.902235,1700.0,1.0,2,13/4/2018,5,6.0
Ontario,Milton,870 Cabot Tr,-79.8703056,43.5300255,2150.0,1.0,2,20/4/2018,23,2.0
Ontario,Barrie,126 Ruffet Dr,-79.7386454,44.375009000000006,2150.0,1.0,2,30/4/2018,11,3.0
Ontario,Queensville,19763 Leslie St,-79.44532240000001,44.121444,1650.0,1.0,2,22/4/2018,38,4.0
Ontario,Toronto,2114 Bayview Ave,-79.48570251464841,43.648399353027294,2800.0,2.0,2,28/4/2018,6,3.0
Ontario,Bradford,67 Cambridge Cres,-79.56238540000001,44.1186146,2000.0,1.0,2,4/4/2018,37,5.0
Ontario,Kitchener,181 Margaret Ave,-80.493009,43.460658,1600.0,1.0,2,7/4/2018,18,5.0
Ontario,Burlington,2414 Emerson Dr,-79.7806,43.3478,2100.0,1.0,2,27/4/2018,6,4.0
Ontario,Richmond Hill,497 Lynett Cres,-79.42117579999999,43.888519099999996,2500.0,1.0,2,7/4/2018,50,3.0
Ontario,Toronto,402 Millwood Rd,-79.384465,43.702259000000005,4250.0,1.0,2,12/4/2018,4,3.0
Ontario,Brantford,90 Osborn Avenue,-80.289507,43.121645,1695.0,1.0,2,29/4/2018,2,3.0
Ontario,Hamilton,37 Madison Avenue,-79.845677,43.25582,1500.0,1.0,2,16/4/2018,27,2.0
Ontario,Woodbridge,157 Wigwoss Dr,-79.5845307,43.784833500000005,1200.0,1.0,2,12/4/2018,22,5.0
Ontario,Orléans,362 Oakcrest Way,-75.4676,45.446490000000004,2300.0,1.0,2,14/4/2018,61,5.0
Ontario,Toronto,467 Keele St,-79.46575899999999,43.668378999999995,1900.0,1.0,2,3/4/2018,3,3.0
Ontario,Niagara Falls,7921 Spring Blossom Drive,-79.128536,43.090212,1950.0,1.0,2,23/4/2018,25,2.0
Ontario,Bolton,14934 Centreville Cree Rd,-79.8259048420005,43.8743268945757,1600.0,1.0,2,25/4/2018,22,3.0
Ontario,Richmond Hill,52 Jefferson Forest Dr,-79.442545,43.9154664,2980.0,1.0,2,25/4/2018,48,4.0
Ontario,Oakville,2245 Dunforest Cres,-79.7638851,43.4328336,2800.0,1.0,2,27/4/2018,29,3.0
Ontario,Richmond Hill,254 Altamira Rd,-79.45076490000001,43.8770508,2200.0,1.0,2,27/4/2018,14,4.0
Ontario,Concord,5 Bellagio Cres,-79.4875804,43.8409528,2400.0,1.0,2,3/4/2018,14,3.0
Ontario,Newmarket,102 Aspenwood Dr,-79.4870887,44.067241499999994,1850.0,1.0,2,28/4/2018,20,4.0
Ontario,Richmond Hill,15 El Dorado St,-79.45388559999999,43.8930983,2450.0,1.0,2,12/4/2018,16,5.0
Ontario,Oakville,2080 Pelee Blvd,-79.7110872,43.4709726,3380.0,1.0,2,23/4/2018,53,3.0
Ontario,Oakville,2012 Blacksmith Lane,-79.73531899999999,43.430095,2900.0,1.0,2,4/4/2018,10,3.0
Ontario,North York,200 Yonge Blvd N,-79.41547320000001,43.7410487,7600.0,1.0,2,9/4/2018,24,4.0
Ontario,North York,200 Yonge Blvd N,-79.41547320000001,43.7410487,7600.0,1.0,2,9/4/2018,24,3.0
Ontario,Burlington,2402 Maryvale Crt,-79.81075770000001,43.3525836,1900.0,1.0,2,16/4/2018,60,2.0
Ontario,Richmond Hill,28 Golden Oak Ave,-79.402754,43.885637,2400.0,1.0,2,3/4/2018,22,3.0
Ontario,Oshawa,1425 Rennie St,-78.85281859999999,43.9421431,2000.0,1.0,2,20/4/2018,39,5.0
Ontario,Oshawa,1425 Rennie St,-78.85281859999999,43.9421431,2000.0,1.0,2,20/4/2018,39,4.0
Ontario,Kleinburg,916 Nashville Rd,-79.6615475,43.841951200000004,2400.0,1.0,2,5/4/2018,37,4.0
Ontario,Windsor,3539 King,-83.07623000000001,42.29303,1000.0,1.0,2,1/4/2018,25,4.0
Ontario,Barrie,361 Dunsmore Lane,-79.64786409999999,44.4129171,1650.0,1.0,2,20/4/2018,8,5.0
Ontario,Burlington,1080 Manorwood Dr,-79.848225,43.314125,2500.0,1.0,2,27/4/2018,4,3.0
Ontario,Oakville,2132 Arbourview Dr,-79.74995240000001,43.434969200000005,4000.0,1.0,2,21/4/2018,42,3.0
Ontario,Richmond Hill,96 Betony Dr,-79.4780477,43.9380955,2300.0,1.0,2,23/4/2018,70,4.0
Ontario,Nepean,118 Braddock Private,-75.72813599999999,45.253924,1800.0,1.0,2,6/4/2018,14,3.0
Ontario,Hamilton,46 Rosemont Ave,-79.8350745,43.253638200000005,1650.0,1.0,2,24/4/2018,17,3.0
