index,longitude,latitude,province,price,tradeTypeId,buildingTypeId,bedrooms,bathroomTotal,daysOnMarket,ownerShipType,predictions
8584,-79.3789807,43.6418064,Ontario,1850.0,2,1,0,1,4,Condominium/Strata,15.796937942504883
8585,-78.7536823,44.2929543,Ontario,389000.0,1,3,3,2,16,Freehold,34.603355407714844
8586,-79.5598172,43.6402846,Ontario,569000.0,1,1,2,2,60,Condominium/Strata,29.376588821411133
8587,-79.74255459999998,43.5716034,Ontario,699800.0,1,3,3,3,8,Freehold,28.388498306274414
8588,-79.732444,43.711726,Ontario,999000.0,1,3,5,4,12,Freehold,30.79896354675293
8589,-79.4196728,43.7802336,Ontario,478000.0,1,1,1,1,20,Condominium/Strata,30.951927185058594
8590,-79.33669379999998,43.7923753,Ontario,2200.0,2,6,4,2,38,Condominium/Strata,21.06913185119629
8591,-80.95035,44.583844,Ontario,280000.0,1,3,3,2,20,Freehold,42.85483932495117
8592,-79.2816087,43.7630501,Ontario,1850.0,2,3,3,1,7,Freehold,20.57596778869629
8593,-81.413513,43.070381,Ontario,325000.0,1,3,3,2,13,Freehold,30.4097957611084
8594,-80.267372,42.763187,Ontario,990000.0,1,3,5,4,190,Freehold,66.36992645263672
8595,-79.92782890000002,43.0675419,Ontario,669900.0,1,3,4,4,31,Freehold,48.149574279785156
8596,-80.26124,44.519078,Ontario,1300.0,2,19,1,1,5,Condominium,44.925506591796875
8597,-81.200812,43.007435,Ontario,319900.0,1,3,5,2,72,Freehold,23.492517471313477
8598,-79.69815679999998,43.5037453,Ontario,1399000.0,1,3,5,4,70,Freehold,40.94456481933594
8599,-83.00399200000003,42.310996,Ontario,198000.0,1,3,3,2,48,Freehold,30.327072143554688
8600,-79.3017156,43.6686276,Ontario,4800.0,2,3,3,1,17,Freehold,23.363037109375
8601,-75.83723,45.188637,Ontario,299900.0,1,3,3,1,34,Freehold,37.93730545043945
8602,-79.58129100000002,43.7827052,Ontario,2100.0,2,1,2,1,11,Condominium/Strata,20.87053680419922
8603,-75.105173,45.319378,Ontario,288900.0,1,3,4,1,29,Freehold,69.21524810791016
8604,-80.42621199999998,43.685862,Ontario,1450.0,2,1,1,1,27,Condominium,17.621723175048828
8605,-79.36990820000003,43.87766720000001,Ontario,1399000.0,1,3,5,5,13,Freehold,45.53913116455078
8606,-79.32672170000002,43.6638689,Ontario,649900.0,1,1,1,1,23,Condominium/Strata,27.50387954711914
8607,-78.68725429999998,43.935314,Ontario,429900.0,1,3,3,2,11,Freehold,32.45086669921875
8608,-79.4057224,43.636642,Ontario,2180.0,2,1,2,1,42,Condominium/Strata,15.250334739685059
8609,-79.43584109999998,43.8617264,Ontario,2300.0,2,1,2,2,23,Condominium/Strata,24.63747787475586
8610,-79.6468234062195,43.831550513123595,Ontario,1759000.0,1,3,5,5,93,Freehold,55.259891510009766
8611,-79.3918249,43.6695987,Ontario,2400.0,2,1,0,1,16,Condominium/Strata,19.86762046813965
8612,-79.7090918,43.48586629999999,Ontario,889500.0,1,6,3,4,10,Freehold,35.42282485961914
8613,-83.034816,42.27167100000001,Ontario,299900.0,1,3,4,2,11,Freehold,30.327072143554688
8614,-80.531165,43.405727,Ontario,1450.0,2,1,2,1,20,Condominium,24.986892700195312
8615,-80.57603950000002,43.4508901,Ontario,499900.0,1,3,3,3,10,Freehold,27.915206909179688
8616,-81.2646088,42.9437209,Ontario,349900.0,1,3,4,3,12,Freehold,22.880661010742188
8617,-80.06955400000002,44.474411,Ontario,479900.0,1,3,4,2,20,Freehold,43.74591064453125
8618,-79.02678399999998,43.8624719,Ontario,729000.0,1,6,3,3,19,Freehold,35.624061584472656
8619,-79.44157790000001,44.0134844,Ontario,705000.0,1,6,3,3,20,Freehold,42.62519073486328
8620,-79.4481558,44.0866741,Ontario,1900.0,2,3,4,3,5,Freehold,32.11980438232422
8621,-79.28860870000003,43.8938101,Ontario,2450.0,2,3,4,3,6,Freehold,27.021028518676758
8622,-79.6885817,43.7588999,Ontario,444900.0,1,19,2,2,1,Condominium/Strata,29.49460220336914
8623,-80.491977,43.519407,Ontario,1374900.0,1,3,4,4,32,Freehold,49.28716278076172
8624,-79.2610714,43.6987334,Ontario,989000.0,1,3,4,4,14,Freehold,35.654273986816406
8625,-79.760566,43.42173,Ontario,2400.0,2,6,3,3,6,Condominium,21.13174819946289
8626,-78.722148,44.52277700000001,Ontario,359000.0,1,3,3,2,16,Freehold,41.010581970214844
8627,-79.091088,43.246909,Ontario,700000.0,1,3,2,2,47,Freehold,55.38895034790039
8628,-80.312289,43.366657,Ontario,299900.0,1,3,3,1,28,Freehold,25.00572967529297
8629,-80.548316,43.4537199,Ontario,1700.0,2,3,7,2,94,Freehold,29.422487258911133
8630,-79.6073189,43.5649854,Ontario,4999000.0,1,3,5,8,153,Freehold,85.23860168457031
8631,-79.742148,43.47521500000001,Ontario,1150000.0,1,6,3,0,48,Condominium,53.281883239746094
8632,-79.9095657,43.6565877,Ontario,559900.0,1,3,3,2,101,Freehold,26.478160858154297
8633,-78.337577,44.306285,Ontario,389900.0,1,3,3,2,52,Freehold,34.07902145385742
8634,-79.467966,46.316572,Ontario,419900.0,1,3,3,2,5,Freehold,60.21669387817383
8635,-79.41456120000002,43.77963629999999,Ontario,558000.0,1,1,2,1,42,Condominium/Strata,31.432113647460938
8636,-79.4545598,43.8125276,Ontario,2400.0,2,1,2,2,23,Condominium/Strata,24.49738121032715
8637,-81.481104,43.358749,Ontario,294900.0,1,3,4,0,16,Freehold,33.21659851074219
8638,-79.41956009999998,43.8722904,Ontario,2300.0,2,3,3,1,44,Freehold,26.153505325317383
8639,-77.125697,45.820957,Ontario,179900.0,1,3,2,2,90,Freehold,81.25653076171875
8640,-79.4755739,43.6299034,Ontario,499000.0,1,1,1,1,10,Condominium/Strata,28.995515823364258
8641,-79.707849,43.396939,Ontario,2895.0,2,6,3,3,29,Freehold,21.62268829345703
8642,-79.1566832,43.7844843,Ontario,1888000.0,1,3,7,6,60,Freehold,58.5327262878418
8643,-80.0997382,43.9261008,Ontario,255000.0,1,1,1,1,25,Condominium/Strata,35.19590377807617
8644,-79.686583,43.537118,Ontario,549900.0,1,6,3,2,19,Condominium,29.39902114868164
8645,-77.8307938,44.0112351,Ontario,539900.0,1,3,5,2,21,Freehold,41.57854080200195
8646,-79.8686868,43.4886825,Ontario,2050.0,2,6,3,2,12,Freehold,18.26665496826172
8647,-79.74650600000002,43.70597,Ontario,629000.0,1,3,4,2,122,Freehold,28.290420532226562
8648,-79.38888890000001,43.6669805,Ontario,2400.0,2,1,1,1,7,Condominium/Strata,16.89358139038086
8649,-80.1289163,43.9168532,Ontario,536850.0,1,6,3,3,51,Freehold,33.8486442565918
8650,-79.83372800000002,43.369884000000006,Ontario,778000.0,1,3,4,3,12,Freehold,36.51967239379883
8651,-80.5013617,43.44109320000001,Ontario,449000.0,1,3,3,2,13,Freehold,26.211877822875977
8652,-79.69754300000002,43.797347,Ontario,1599000.0,1,3,4,4,29,Freehold,51.7857551574707
8653,-80.4148198,42.7671419,Ontario,469500.0,1,3,5,2,29,Freehold,39.04254913330078
8654,-79.5394232,43.6058552,Ontario,1490000.0,1,3,4,3,36,Freehold,37.931182861328125
8655,-79.4272022,43.7095233,Ontario,1779000.0,1,3,3,4,62,Freehold,36.47011947631836
8656,-75.72754,45.34679000000001,Ontario,465000.0,1,1,2,2,136,Condominium/Strata,50.14727783203125
8657,-79.651798,43.512925,Ontario,649900.0,1,3,4,2,27,Freehold,32.03699493408203
8658,-79.4891596,43.6797479,Ontario,439000.0,1,3,0,0,98,Freehold,46.632957458496094
8659,-79.700964,44.407806,Ontario,475000.0,1,3,3,2,49,Freehold,41.871551513671875
8660,-79.279317,42.996783,Ontario,429900.0,1,3,4,2,18,Freehold,32.95352554321289
8661,-79.5609874,43.59132570000001,Ontario,699000.0,1,1,2,2,15,Condominium/Strata,30.760570526123047
8662,-76.5549061,44.2629671,Ontario,659900.0,1,3,4,3,9,Freehold,44.05986404418945
8663,-82.603936,42.043827,Ontario,189900.0,1,19,3,1,9,Freehold,32.979549407958984
8664,-80.945202,43.373513,Ontario,198900.0,1,6,3,2,18,Condominium,28.572975158691406
8665,-78.3598726987839,44.8165991999084,Ontario,375000.0,1,3,2,1,46,Freehold,42.764930725097656
8666,-79.70193259999998,43.541777,Ontario,829000.0,1,3,5,3,26,Freehold,28.87732696533203
8667,-79.7880538,43.1972954,Ontario,449900.0,1,6,2,3,49,Condominium/Strata,32.4776611328125
8668,-79.4417537,43.8652859,Ontario,2450.0,2,3,3,3,19,Freehold,26.48965072631836
8669,-80.280212,44.50183,Ontario,1329000.0,1,3,5,4,13,Freehold,70.80089569091797
8670,-80.007888,44.528671,Ontario,499900.0,1,6,2,3,65,Freehold,43.07735824584961
8671,-78.8505842,43.9237665,Ontario,399900.0,1,3,3,2,8,Freehold,29.32209014892578
8672,-79.9173715,43.6537838,Ontario,699000.0,1,3,4,2,11,Freehold,27.888391494750977
8673,-79.6477266,43.6122521,Ontario,562500.0,1,6,3,2,70,Condominium/Strata,28.947174072265625
8674,-79.583609,43.7935142,Ontario,1250000.0,1,1,3,2,45,Condominium/Strata,44.05693054199219
8675,-79.397104,43.6405271,Ontario,2750.0,2,1,2,2,7,Condominium/Strata,17.715147018432617
8676,-80.2539294,43.5715171,Ontario,375000.0,1,3,4,2,2,Freehold,23.044410705566406
8677,-75.705156,45.415934,Ontario,279500.0,1,1,2,2,91,Condominium/Strata,51.107444763183594
8678,-79.6594738,43.6054747,Ontario,1379000.0,1,3,5,5,79,Freehold,38.30905532836914
8679,-79.25174820000002,43.70464570000001,Ontario,2350.0,2,1,2,2,15,Condominium/Strata,21.98728370666504
8680,-81.373651,43.078244,Ontario,475900.0,1,3,3,2,93,Freehold,35.95018005371094
8681,-80.630437,44.659814,Ontario,430000.0,1,3,3,2,43,Freehold,49.75754165649414
8682,-75.740093,45.244715,Ontario,1500.0,2,6,2,2,7,Freehold,33.60272979736328
8683,-80.250865,43.550692,Ontario,849900.0,1,3,3,2,89,Freehold,37.089324951171875
8684,-78.75388620000003,44.3692064,Ontario,399900.0,1,3,5,2,21,Freehold,37.99773025512695
8685,-79.5077782,43.7018758,Ontario,1750.0,2,6,2,1,13,Condominium/Strata,17.972579956054688
8686,-79.2928522,43.8947709,Ontario,375000.0,1,1,1,1,23,Condominium/Strata,34.6749382019043
8687,-80.08019,43.577079,Ontario,774900.0,1,3,4,2,69,Freehold,34.082794189453125
8688,-79.3127748,43.7604649,Ontario,690000.0,1,3,4,2,8,Freehold,27.494585037231445
8689,-81.0127490758896,46.4989493965154,Ontario,299800.0,1,3,3,2,129,Freehold,61.14091110229492
8690,-79.3968907,43.64375020000001,Ontario,879900.0,1,1,1,1,21,Condominium/Strata,27.76043128967285
8691,-81.253393,42.986032,Ontario,446900.0,1,19,2,2,57,Condominium,40.468379974365234
8692,-79.737933,43.473557,Ontario,2400.0,2,1,2,2,11,Condominium,21.45435905456543
8693,-76.039012,45.018007,Ontario,550000.0,1,3,5,1,3,Freehold,59.720603942871094
8694,-79.40922490000001,43.7575006,Ontario,2300.0,2,1,1,1,7,Condominium/Strata,17.756750106811523
8695,-79.46729920000001,43.8824269,Ontario,865000.0,1,6,4,4,121,Freehold,37.461875915527344
8696,-79.50167579999999,43.6909582,Ontario,849000.0,1,3,5,3,35,Freehold,28.932430267333984
8697,-79.429567,44.605128,Ontario,359900.0,1,3,3,2,50,Freehold,40.027652740478516
8698,-80.342587,43.394994,Ontario,399900.0,1,3,3,2,7,Freehold,24.46816635131836
8699,-79.2522795,43.8476466,Ontario,569000.0,1,1,3,2,28,Condominium/Strata,35.342952728271484
8700,-79.808727,43.377015,Ontario,449900.0,1,1,1,2,57,Condominium,31.038236618041992
8701,-79.6351873,43.5944944,Ontario,2300.0,2,1,3,2,3,Condominium/Strata,17.584800720214844
8702,-79.3778032,43.6632108,Ontario,2150.0,2,1,1,1,3,Condominium/Strata,15.250334739685059
8703,-79.48318990000001,43.6227293,Ontario,1950.0,2,1,2,1,1,Condominium/Strata,17.836563110351562
8704,-79.4000933,43.6413078,Ontario,425000.0,1,1,1,1,13,Condominium/Strata,25.35515022277832
8705,-79.38795440000001,43.6495164,Ontario,2150.0,2,1,1,1,6,Condominium/Strata,15.250334739685059
8706,-79.38872679999999,43.8380037,Ontario,608000.0,1,1,2,2,59,Condominium/Strata,36.05336380004883
8707,-79.2326705,43.87791770000001,Ontario,1750.0,2,6,2,2,11,Condominium/Strata,26.717906951904297
8708,-79.4127228,43.72167329999999,Ontario,788800.0,1,1,2,2,11,Condominium/Strata,27.98846435546875
8709,-79.283039,43.170401,Ontario,1188000.0,1,3,4,3,28,Freehold,61.668331146240234
8710,-79.75293509999999,43.74058839999999,Ontario,860000.0,1,3,5,3,16,Freehold,30.410266876220703
8711,-79.4481715,44.0409578,Ontario,649000.0,1,3,3,3,43,Freehold,41.33168029785156
8712,-79.53452929999997,43.596786,Ontario,658000.0,1,6,2,3,20,Condominium/Strata,30.760570526123047
8713,-79.4152207,43.7831368,Ontario,2400.0,2,1,3,2,6,Condominium/Strata,21.736833572387695
8714,-80.522648,43.440012,Ontario,199900.0,1,6,1,1,7,Condominium,29.882537841796875
8715,-79.223409,43.206099,Ontario,459900.0,1,3,3,2,52,Freehold,34.32368087768555
8716,-79.3609196,43.6502401,Ontario,2150.0,2,1,2,1,40,Condominium/Strata,15.250334739685059
8717,-79.2045123,43.8101849,Ontario,619000.0,1,3,4,3,79,Freehold,34.13786315917969
8718,-79.5744037628174,44.0980583226756,Ontario,610000.0,1,6,3,3,84,Freehold,40.91992950439453
8719,-79.228693,43.109792,Ontario,399900.0,1,3,3,3,4,Freehold,29.0454158782959
8720,-79.729426,43.770027,Ontario,669000.0,1,3,3,4,53,Freehold,29.562294006347656
8721,-79.4225333,43.8514232,Ontario,2580000.0,1,3,5,6,13,Freehold,61.46180725097656
8722,-79.7343134,43.6449088,Ontario,839000.0,1,3,6,3,50,Freehold,29.418508529663086
8723,-79.38872679999999,43.8380037,Ontario,1800.0,2,1,1,1,1,Condominium/Strata,22.307064056396484
8724,-81.221475,43.010138,Ontario,550.0,2,3,5,3,45,Freehold,22.641542434692383
8725,-79.36168,46.183384,Ontario,85000.0,1,17,2,1,55,Leasehold,79.79791259765625
8726,-79.54747979999998,43.1067027,Ontario,599900.0,1,3,4,3,19,Freehold,43.91108703613281
8727,-79.238105,43.161763,Ontario,225000.0,1,3,4,3,133,Freehold,28.248727798461914
8728,-82.964096,42.3094787,Ontario,205000.0,1,3,3,2,155,Freehold,30.327072143554688
8729,-75.905982,45.24651400000001,Ontario,529900.0,1,3,3,4,8,Freehold,39.51021957397461
8730,-83.010257,42.292982,Ontario,149900.0,1,3,2,1,134,Freehold,33.65569305419922
8731,-78.8693328,43.9497602,Ontario,699900.0,1,3,5,4,26,Freehold,39.831809997558594
8732,-79.55070309999998,43.6953637,Ontario,501000.0,1,1,3,2,49,Condominium/Strata,27.834741592407227
8733,-75.829291,45.349733,Ontario,429000.0,1,3,4,2,9,Freehold,34.37717056274414
8734,-77.420303,45.556657,Ontario,181900.0,1,3,4,2,64,Freehold,76.34777069091797
8735,-80.256486,45.409569,Ontario,79000.0,1,3,3,1,24,Freehold,43.828590393066406
8736,-79.3365853,43.8524134,Ontario,497800.0,1,1,2,2,31,Condominium/Strata,33.713253021240234
8737,-78.672526,44.484489,Ontario,1499000.0,1,3,5,3,67,Freehold,66.38224792480469
8738,-79.07673100000002,43.238258,Ontario,1139000.0,1,3,4,2,92,Freehold,66.20231628417969
8739,-79.469629,43.788915,Ontario,1800.0,2,1,1,1,5,Condominium/Strata,21.365341186523438
8740,-79.581151,43.7821523,Ontario,799900.0,1,6,3,3,36,Freehold,33.225738525390625
8741,-79.5641691,43.843684,Ontario,2100.0,2,1,2,3,20,Condominium/Strata,22.854135513305664
8742,-75.659561,45.393089,Ontario,679900.0,1,3,4,2,37,Freehold,42.12483215332031
8743,-79.4061481,43.6772657,Ontario,1599000.0,1,6,3,3,17,Condominium/Strata,36.244590759277344
8744,-79.78832249999998,43.3931404,Ontario,2500.0,2,1,3,2,6,Condominium/Strata,20.890819549560547
8745,-79.75910340000001,43.7233566,Ontario,589900.0,1,3,3,2,13,Freehold,27.644014358520508
8746,-80.200648,44.0863404,Ontario,475969.0,1,3,3,2,77,Freehold,37.84307098388672
8747,-82.183099,42.411797,Ontario,179900.0,1,1,2,2,15,Condominium/Strata,40.88740921020508
8748,-79.4106934,43.7674386,Ontario,428000.0,1,1,1,1,41,Condominium/Strata,27.42689323425293
8749,-79.4057224,43.636642,Ontario,2750.0,2,1,2,2,6,Condominium/Strata,17.715147018432617
8750,-80.4240023,43.4249955,Ontario,257900.0,1,1,2,2,79,Condominium/Strata,30.848623275756836
8751,-79.31364609999999,43.6880206,Ontario,869000.0,1,3,4,4,18,Freehold,26.175846099853516
8752,-79.3316455,43.7837915,Ontario,3800.0,2,3,5,4,12,Freehold,29.79606056213379
8753,-79.034366,42.877644,Ontario,339000.0,1,3,3,2,20,Freehold,40.71297836303711
8754,-79.44603959999998,43.6666141,Ontario,489900.0,1,1,2,1,14,Condominium/Strata,26.286113739013672
8755,-79.4525738,43.8127418,Ontario,419900.0,1,1,1,1,26,Condominium/Strata,34.111515045166016
8756,-76.14434399999998,45.147506,Ontario,189900.0,1,6,3,3,16,Condominium/Strata,52.80574417114258
8757,-79.9179365,43.6384673,Ontario,1099900.0,1,3,3,3,48,Freehold,40.832942962646484
8758,-80.485264,43.389738,Ontario,585000.0,1,3,3,3,34,Freehold,31.791534423828125
8759,-79.3792096,43.6544552,Ontario,1800.0,2,1,0,1,1,Condominium/Strata,15.796937942504883
8760,-79.56434499999997,44.272139,Ontario,1650.0,2,6,3,3,1,Freehold,31.500030517578125
8761,-79.73304167389871,43.558212133672,Ontario,2600.0,2,3,4,3,21,Freehold,21.155733108520508
8762,-77.123549,44.019928,Ontario,438000.0,1,3,3,2,127,Freehold,36.95746612548828
8763,-79.850718,43.49546,Ontario,650000.0,1,6,3,3,16,Freehold,32.03699493408203
8764,-82.767698,42.023345,Ontario,424900.0,1,3,5,2,71,Freehold,40.31515884399414
8765,-79.4244113,43.6405289,Ontario,468700.0,1,1,2,2,26,Condominium/Strata,25.628875732421875
8766,-79.44420600000002,46.348686,Ontario,489900.0,1,3,5,3,130,Freehold,67.8781967163086
8767,-79.2941376,43.7522097,Ontario,2500.0,2,3,4,2,19,Freehold,21.616125106811523
8768,-81.414078,42.907987,Ontario,450000.0,1,3,3,3,9,Freehold,42.084190368652344
8769,-79.4873184,43.6476178,Ontario,3500.0,2,1,2,2,6,Condominium/Strata,26.522157669067383
8770,-80.726499,43.982753,Ontario,347500.0,1,3,4,2,11,Freehold,36.44761657714844
8771,-79.64515,44.393604,Ontario,834900.0,1,3,4,3,46,Freehold,50.743309020996094
8772,-78.93158340000002,43.8834342,Ontario,479900.0,1,6,3,3,20,Condominium/Strata,34.38052749633789
8773,-79.4135058,43.7748042,Ontario,779900.0,1,1,3,3,9,Condominium/Strata,29.915409088134766
8774,-74.472505,45.508875,Ontario,319900.0,1,3,4,2,216,Freehold,97.90754699707031
8775,-78.38264699999998,44.392423,Ontario,649900.0,1,3,3,3,89,Freehold,43.46585464477539
8776,-79.58075040000001,43.7495489,Ontario,369900.0,1,1,2,2,44,Condominium/Strata,29.051300048828125
8777,-78.308518,44.323031,Ontario,1600.0,2,3,1,1,29,Freehold,36.101558685302734
8778,-78.960962,43.9136862,Ontario,450000.0,1,6,3,3,9,Freehold,31.022504806518555
8779,-77.710895,44.482097,Ontario,284900.0,1,3,2,2,15,Freehold,46.92890167236328
8780,-80.6784615,43.7498262,Ontario,685500.0,1,3,4,3,17,Freehold,37.687583923339844
8781,-79.699013,44.341998,Ontario,519900.0,1,3,3,3,1,Freehold,40.160911560058594
8782,-78.55013199999998,44.54397700000001,Ontario,299000.0,1,3,3,1,10,Freehold,41.010581970214844
8783,-75.756141,45.357911,Ontario,615000.0,1,3,4,2,6,Freehold,37.44137191772461
8784,-75.71364100000002,45.281873,Ontario,197900.0,1,1,2,1,67,Condominium/Strata,50.303977966308594
8785,-79.25054300000002,43.138592,Ontario,397500.0,1,3,3,2,107,Freehold,29.0454158782959
8786,-79.3167821,43.7603872,Ontario,738000.0,1,3,4,2,30,Freehold,27.983413696289062
8787,-81.714508,44.030006,Ontario,138000.0,1,3,3,2,11,Freehold,43.904022216796875
8788,-79.39389940000002,43.6400616,Ontario,3000.0,2,1,3,2,46,Condominium/Strata,18.34341049194336
8789,-79.4227944,43.8047296,Ontario,509900.0,1,1,2,2,93,Condominium/Strata,34.59443664550781
8790,-79.58164572715759,44.10448151635701,Ontario,769900.0,1,3,4,3,33,Freehold,48.02305603027344
8791,-79.3286298,43.85631,Ontario,1800.0,2,1,2,1,25,Condominium/Strata,22.307064056396484
8792,-79.3877573400277,43.666928205804396,Ontario,2150.0,2,1,2,1,9,Condominium/Strata,15.250334739685059
8793,-75.679681,45.44654600000001,Ontario,2850000.0,1,3,5,5,96,Freehold,103.85370635986328
8794,-75.59373599999998,45.32829,Ontario,399999.0,1,6,3,3,20,Freehold,28.59947395324707
8795,-79.39783390000002,43.6382581,Ontario,639000.0,1,1,2,1,16,Condominium/Strata,27.50387954711914
8796,-81.32441700000003,43.013467,Ontario,419900.0,1,3,3,3,2,Freehold,27.130542755126953
8797,-79.59336390000001,43.7855811,Ontario,1850.0,2,1,2,1,8,Condominium/Strata,21.365341186523438
8798,-80.212972,43.528103,Ontario,559900.0,1,3,2,3,70,Leasehold,31.393054962158203
8799,-76.019635,44.88245300000001,Ontario,389000.0,1,3,4,3,93,Freehold,59.74547576904297
8800,-80.276943,43.341729,Ontario,500000.0,1,3,3,4,20,Freehold,28.452770233154297
8801,-79.40750340000002,43.7012038,Ontario,1895.0,2,3,2,1,50,Freehold,17.81999397277832
8802,-80.521262,43.459204,Ontario,349900.0,1,1,1,1,144,Condominium,30.848623275756836
8803,-79.28936850000002,43.0420878,Ontario,560000.0,1,3,4,2,103,Freehold,42.22085189819336
8804,-77.485945,46.096952,Ontario,174900.0,1,3,3,1,104,Freehold,76.76194763183594
8805,-81.218787,43.001431,Ontario,259900.0,1,3,3,2,6,Freehold,22.880661010742188
8806,-76.5273271,44.2531771,Ontario,289900.0,1,3,3,2,2,Freehold,35.8364372253418
8807,-79.471541,46.320512,Ontario,270000.0,1,3,4,3,97,Freehold,58.83469009399414
8808,-79.7154719,43.7242658,Ontario,349000.0,1,6,4,2,26,Condominium/Strata,25.36358070373535
8809,-79.3833016,43.6415283,Ontario,614800.0,1,1,2,1,15,Condominium/Strata,27.38382911682129
8810,-82.807375,42.176534,Ontario,249900.0,1,19,4,2,34,Freehold,30.327072143554688
8811,-79.3994079,43.75420689999999,Ontario,4350000.0,1,3,6,7,54,Freehold,60.89589309692383
8812,-79.7756672,43.7136808,Ontario,699900.0,1,3,4,4,17,Freehold,28.290420532226562
8813,-75.926158,45.28374,Ontario,379900.0,1,6,3,3,52,Freehold,25.417316436767578
8814,-82.070444,45.861129,Ontario,600000.0,1,3,6,5,23,Freehold,128.00872802734375
8815,-82.354683,42.990857,Ontario,499900.0,1,3,4,3,3,Freehold,34.81108093261719
8816,-78.9467109,43.960223,Ontario,532900.0,1,6,4,4,103,Freehold,37.170310974121094
8817,-79.943512,46.363267,Ontario,424900.0,1,6,2,2,77,Freehold,62.10978317260742
8818,-79.5711455,43.5605848,Ontario,2598000.0,1,3,5,5,95,Freehold,50.05695343017578
8819,-79.8217623,43.7607473,Ontario,975000.0,1,3,4,3,29,Freehold,34.94491958618164
8820,-79.5285183,43.9313953,Ontario,980000.0,1,3,5,3,13,Freehold,42.5859489440918
8821,-79.256585,43.7269783,Ontario,673000.0,1,3,4,2,91,Freehold,33.48070526123047
8822,-79.39591899999998,43.8725912,Ontario,2100000.0,1,3,4,4,4,Freehold,56.28392028808594
8823,-79.3835757,43.6422382,Ontario,3500.0,2,1,3,2,62,Condominium/Strata,23.443742752075195
8824,-76.34621500968929,44.2568301923569,Ontario,1150000.0,1,3,2,5,136,Freehold,71.73228454589844
8825,-79.68021,43.436614,Ontario,2300.0,2,1,2,2,41,Condominium,21.9328670501709
8826,-79.733869,43.365787,Ontario,2750.0,2,1,2,2,61,Condominium,22.813486099243164
8827,-81.41686899999998,44.124485,Ontario,429900.0,1,3,3,3,26,Freehold,49.277164459228516
8828,-79.47568259999998,43.93466770000001,Ontario,1279000.0,1,3,6,5,149,Freehold,47.07823181152344
8829,-79.4984058,43.7600239,Ontario,739888.0,1,3,5,2,62,Freehold,30.323179244995117
8830,-79.4031245,43.7890512,Ontario,2988000.0,1,3,6,6,48,Freehold,60.310306549072266
8831,-79.4562486,43.808622,Ontario,2700.0,2,6,3,4,8,Condominium/Strata,24.392765045166016
8832,-80.486085,44.201687,Ontario,289000.0,1,3,2,1,48,Freehold,38.36075210571289
8833,-75.93581400000002,45.305557,Ontario,336900.0,1,6,2,3,7,Freehold,31.7015438079834
8834,-77.450078,44.113867,Ontario,299000.0,1,3,3,2,26,Freehold,35.21294403076172
8835,-75.529525,45.463975,Ontario,395000.0,1,3,3,3,26,Freehold,36.389827728271484
8836,-79.55842129999998,43.8294656,Ontario,795800.0,1,6,3,3,105,Freehold,35.9870491027832
8837,-77.0850378481323,44.8295499930832,Ontario,275000.0,1,3,3,1,99,Freehold,43.71686553955078
8838,-79.72852929999998,44.3983773,Ontario,424900.0,1,3,3,2,15,Freehold,40.0562629699707
8839,-83.015738,42.308149,Ontario,119900.0,1,1,2,1,18,Condominium/Strata,36.7038459777832
8840,-74.60279799999998,45.602314,Ontario,244900.0,1,3,3,2,18,Freehold,91.18256378173828
8841,-79.5162338,43.8927181,Ontario,874900.0,1,3,4,4,9,Freehold,37.917720794677734
8842,-79.63494759999998,43.58985429999999,Ontario,2500.0,2,1,2,2,85,Condominium/Strata,19.908565521240234
8843,-82.975773,42.319814,Ontario,239900.0,1,3,4,2,41,Freehold,30.327072143554688
8844,-79.4899805,43.6790479,Ontario,768000.0,1,3,3,2,46,Freehold,28.377220153808594
8845,-75.778257,45.375531,Ontario,359000.0,1,1,3,2,61,Condominium/Strata,44.01975631713867
8846,-78.73336,44.536731,Ontario,224000.0,1,3,3,2,139,Freehold,41.010581970214844
8847,-81.404669,45.092046,Ontario,169000.0,1,3,1,1,9,Freehold,53.13762283325195
8848,-80.75488299999998,43.16131,Ontario,409900.0,1,3,3,3,4,Freehold,29.86393165588379
8849,-79.59853879999999,43.54068,Ontario,564500.0,1,6,3,2,59,Condominium/Strata,28.947174072265625
8850,-79.096451,43.067893,Ontario,409000.0,1,3,4,2,48,Freehold,38.83677291870117
8851,-75.847045,45.277165,Ontario,315000.0,1,6,3,3,132,Freehold,25.417316436767578
8852,-79.957651,43.079534,Ontario,419899.0,1,3,3,2,73,Freehold,30.9207763671875
8853,-79.85847249999998,43.7008021,Ontario,799900.0,1,3,4,3,106,Freehold,29.893749237060547
8854,-79.818229,43.12148300000001,Ontario,2100.0,2,3,3,3,37,Freehold,26.343469619750977
8855,-79.255199,42.996197,Ontario,429900.0,1,3,3,2,32,Freehold,34.35350036621094
8856,-79.3837757,43.6695496,Ontario,2000.0,2,1,1,1,4,Condominium/Strata,15.250334739685059
8857,-80.445841,43.394914,Ontario,525.0,2,3,4,2,2,Freehold,27.909828186035156
8858,-78.680655,45.09897,Ontario,224900.0,1,3,1,1,29,Freehold,44.84611129760742
8859,-78.70157900000002,44.682882,Ontario,169000.0,1,3,2,1,12,Freehold,47.16936492919922
8860,-79.32384350000002,43.8594549,Ontario,3290.0,2,6,3,5,7,Freehold,28.888763427734375
8861,-75.694064,45.393448,Ontario,1099000.0,1,3,4,2,87,Freehold,49.34553909301758
