province,city,address,longitude,latitude,price,buildingTypeId,tradeTypeId,listingDate,daysOnMarket,bedrooms
Ontario,Hamilton,17 120 Vineberg Drive,-79.87331999999999,43.19314,2350.0,1.0,2,29/5/2018,4,4.0
Quebec,Montréal,6553 39e Avenue,-73.57271288,45.57300786,1500.0,1.0,2,9/4/2018,35,3.0
Ontario,Milton,71 Frost Crt,-79.8525712,43.4830631,2050.0,1.0,2,19/4/2018,60,2.0
Ontario,Toronto,2608-100 Harbour St,-79.3789807,43.6418064,1800.0,1.0,2,20/5/2018,17,3.0
Ontario,Toronto,2608-100 Harbour St,-79.3789807,43.6418064,1800.0,2.0,2,20/5/2018,17,1.0
Ontario,Toronto,828 E-36 Lisgar St,-79.4234431,43.641596500000006,1700.0,2.0,2,12/5/2018,5,2.0
Ontario,Toronto,828 E-36 Lisgar St,-79.4234431,43.641596500000006,1700.0,1.0,2,12/5/2018,5,2.0
Ontario,Aurora,97 Roth St,-79.4325736,44.0218239,2550.0,2.0,2,18/4/2018,41,2.0
Ontario,Richmond Hill,16 Pavlova Cres,-79.479589,43.9368557,2200.0,2.0,2,8/5/2018,38,3.0
Quebec,Saint-Constant,300-74 Rue Boisjoli,-73.559584,45.366187,1275.0,2.0,2,13/4/2018,101,3.0
Quebec,Lasalle,8589 Rue Réjane,-73.63047114,45.4306444,935.0,2.0,2,26/5/2018,56,2.0
Ontario,Aurora,B-15381 Bathurst St,-79.4944678,43.9972081,1000.0,1.0,2,15/5/2018,32,3.0
Ontario,Mississauga,1505-35 Kingsbridge Gard Circ,-79.65111490000001,43.6048834,2500.0,1.0,2,15/5/2018,10,2.0
Ontario,Toronto,Ph207-8 Scollard St,-79.38863640000001,43.6725941,1750.0,2.0,2,8/5/2018,25,2.0
Ontario,Toronto,Ph207-8 Scollard St,-79.38863640000001,43.6725941,1750.0,1.0,2,8/5/2018,25,4.0
Ontario,Scarborough,2d-6 Rosebank Dr,-79.2374583,43.791805100000005,1600.0,1.0,2,15/5/2018,3,4.0
Quebec,Montréal,304-2000 Av. Claremont,-73.60277590000001,45.47574963,2500.0,1.0,2,6/4/2018,41,4.0
Ontario,Toronto,1707-1 Bloor St E,-79.386151,43.669846,3300.0,2.0,2,19/5/2018,6,5.0
Ontario,Toronto,1707-1 Bloor St E,-79.386151,43.669846,3300.0,2.0,2,19/5/2018,6,1.0
Ontario,Nepean,214 Viewmount Drive Unit412,-75.724512,45.343857,950.0,1.0,2,26/5/2018,3,3.0
Quebec,Montréal,201-2135 Rue Augustin-Cantin,-73.5665258,45.48234282,1500.0,1.0,2,23/5/2018,8,4.0
Quebec,Montréal,6994 Av. Des Érables,-73.60141,45.549445,1900.0,1.0,2,14/4/2018,17,2.0
Ontario,Oshawa,Lower-930 Carnaby Cres,-78.8606247,43.924312799999996,1350.0,1.0,2,1/6/2018,13,3.0
Ontario,Mississauga,1511-2560 Eglinton Ave W,-79.706773,43.5576023,2350.0,1.0,2,5/5/2018,4,3.0
Ontario,Barrie,Upper-20 Butternut St,-79.72489470000001,44.3325546,1700.0,1.0,2,5/5/2018,21,3.0
Ontario,North York,602-800 Lawrence Ave W,-79.4530725,43.714543,2200.0,1.0,2,15/5/2018,10,2.0
Ontario,Mississauga,808-4065 Brickstone Mews,-79.6471487,43.585935600000006,2150.0,1.0,2,4/5/2018,19,4.0
Ontario,Brampton,35 Volner Rd,-79.84923979999999,43.6999895,2075.0,2.0,2,29/4/2018,39,2.0
Quebec,Montréal,711-1150 Rue St-Denis,-73.558848,45.512532,1480.0,1.0,2,25/5/2018,24,3.0
Ontario,Toronto,6203-100 Harbour St,-79.3789807,43.6418064,2200.0,2.0,2,26/4/2018,5,2.0
Ontario,Toronto,6203-100 Harbour St,-79.3789807,43.6418064,2200.0,1.0,2,26/4/2018,5,5.0
Ontario,Scarborough,(Bsmt)-4 Ohenry Grve,-79.2281782,43.8001257,1300.0,2.0,2,18/5/2018,9,2.0
Ontario,Guelph,Upper Unit-44 Truesdale Cres Crescent,-80.20829,43.513604,2000.0,2.0,2,9/5/2018,14,2.0
Ontario,North York,805-2 Rean Dr,-79.3837275,43.765858,2400.0,2.0,2,11/4/2018,25,2.0
Ontario,Scarborough,Bsmt-148 Kitchener Rd,-79.1896686,43.7658213,1200.0,1.0,2,26/5/2018,6,4.0
Ontario,Toronto,Uph05-21 Nelson St,-79.3880423,43.6487831,6000.0,2.0,2,2/4/2018,38,2.0
Ontario,Toronto,1320-38 Joe Shuster Way,-79.4244113,43.6405289,1650.0,2.0,2,30/4/2018,15,2.0
Ontario,Scarborough,1710-50 Town Centre Crt,-79.2552731,43.773249,2200.0,1.0,2,7/4/2018,12,4.0
Ontario,Scarborough,1710-50 Town Centre Crt,-79.2552731,43.773249,2200.0,1.0,2,7/4/2018,12,3.0
Ontario,North York,Main F-309 Hillcrest Ave,-79.3970103,43.7707383,3500.0,2.0,2,14/4/2018,35,2.0
Quebec,Montréal,326 Rue St-Ferdinand,-73.58467841,45.47609014,1200.0,2.0,2,11/5/2018,12,2.0
Ontario,North York,1205-5 Vicora Linkway,-79.324539,43.71166029999999,2099.0,1.0,2,20/4/2018,15,2.0
Ontario,Toronto,3010-33 Charles St E,-79.3844795,43.6685778,1950.0,2.0,2,8/5/2018,7,2.0
Ontario,Toronto,3010-33 Charles St E,-79.3844795,43.6685778,1950.0,1.0,2,8/5/2018,7,3.0
Ontario,Hamilton,505 90 Charlton Avenue W,-79.87590300000001,43.250999,1400.0,2.0,2,1/6/2018,4,3.0
Quebec,Lasalle,9339 Tsse Greenfeld,-73.644929,45.418578000000004,2100.0,1.0,2,12/4/2018,76,2.0
Ontario,Toronto,3510-8 The Esplanade,-79.37605490000001,43.6460983,2150.0,1.0,2,17/5/2018,12,3.0
Ontario,Toronto,3510-8 The Esplanade,-79.37605490000001,43.6460983,2150.0,2.0,2,17/5/2018,12,1.0
Ontario,Windsor,2109 Ottawa Unit 103,-83.00344,42.313031,1200.0,1.0,2,15/5/2018,50,5.0
Quebec,Laval,8-604 81e Avenue,-73.74393582,45.53850638,825.0,1.0,2,19/4/2018,17,3.0
Ontario,Toronto,Lph 8-65 St Mary St,-79.3891532,43.6672109,1800.0,2.0,2,3/4/2018,8,1.0
Ontario,Toronto,1502-110 Bloor St W,-79.3922208,43.669450399999995,3300.0,2.0,2,22/4/2018,24,2.0
Ontario,Toronto,1502-110 Bloor St W,-79.3922208,43.669450399999995,3300.0,1.0,2,22/4/2018,24,0.0
Ontario,Toronto,307-1048 Broadview Ave,-79.3570064,43.684619,2400.0,1.0,2,26/4/2018,12,3.0
Ontario,Toronto,2nd Fl-336 Campbell Ave,-79.4505423,43.6667099,2395.0,1.0,2,8/5/2018,23,2.0
Ontario,Markham,7 Kalvinster Dr,-79.22877240000001,43.8779494,1850.0,1.0,2,30/5/2018,16,4.0
Ontario,Etobicoke,802-2267 Lakeshore Road,-79.482401,43.619175,4175.0,2.0,2,23/5/2018,60,2.0
Quebec,Montréal,405-5375 Av. Notre-Dame-De-Grâce,-73.61703299999999,45.476831,1500.0,2.0,2,6/5/2018,2,2.0
Ontario,North York,809-33 Singer Crt,-79.3686002,43.7696154,2300.0,2.0,2,2/5/2018,17,2.0
Ontario,Toronto,2506-100 Harbour St,-79.3789807,43.6418064,2100.0,1.0,2,18/5/2018,8,3.0
Ontario,Toronto,2506-100 Harbour St,-79.3789807,43.6418064,2100.0,1.0,2,18/5/2018,8,1.0
Ontario,Hamilton,5 752 Main Street E,-79.839838,43.247482,1450.0,2.0,2,26/5/2018,56,2.0
Ontario,Toronto,1505-500 Sherbourne St,-79.3756819,43.6679021,2050.0,2.0,2,14/4/2018,11,3.0
Ontario,Toronto,2809-89 Dunfield Ave,-79.3950551,43.707101200000004,2000.0,2.0,2,8/5/2018,11,3.0
Ontario,Toronto,2809-89 Dunfield Ave,-79.3950551,43.707101200000004,2000.0,1.0,2,8/5/2018,11,3.0
Ontario,North York,1005-99 The Donway W,-79.3467757,43.7338891,1950.0,2.0,2,19/5/2018,6,4.0
Ontario,Toronto,1307-215 Fort York Blvd,-79.404535,43.6363456,1800.0,1.0,2,18/4/2018,6,1.0
Ontario,Toronto,3810-295 Adelaide St W,-79.39040809999999,43.647627299999996,2150.0,1.0,2,14/5/2018,6,4.0
Ontario,Osgoode,5711 Philip Street,-75.598337,45.148052,2250.0,1.0,2,11/5/2018,31,4.0
Ontario,North York,1709-121 Mcmahon Dr,-79.3713516,43.7674348,2600.0,2.0,2,14/4/2018,53,3.0
Ontario,Kitchener,13-42 West Acres Crescent,-80.541892,43.425243,1495.0,2.0,2,24/5/2018,27,3.0
Ontario,Toronto,912-333 Adelaide St E,-79.3688547,43.6519582,2395.0,1.0,2,24/4/2018,13,4.0
Ontario,Markham,521-25 Water Walk Dr,-79.2617689,43.8776831,1650.0,1.0,2,29/4/2018,26,4.0
Ontario,Mississauga,1&2 Lv-4272 Greybrook Cres,-79.61553190000001,43.622726799999995,2400.0,2.0,2,4/5/2018,19,2.0
Ontario,Toronto,204-133 Hazelton Ave,-79.3945684,43.67489129999999,6750.0,2.0,2,3/4/2018,16,4.0
Ontario,Ottawa,200 Rideau Street Unit602,-75.688502,45.427448999999996,1650.0,2.0,2,10/5/2018,7,1.0
Ontario,Etobicoke,1407-205 Sherway Gardens Rd,-79.557008,43.6092724,1900.0,2.0,2,23/5/2018,31,2.0
Ontario,Richmond Hill,84 Causland Lane,-79.4215232133865,43.8941361138356,2380.0,1.0,2,26/4/2018,27,3.0
Ontario,North York,605-26 Norton Ave,-79.41283100000001,43.772657099999996,2150.0,2.0,2,4/5/2018,8,1.0
Ontario,North York,605-26 Norton Ave,-79.41283100000001,43.772657099999996,2150.0,2.0,2,4/5/2018,8,4.0
Ontario,Toronto,816-38 Cameron St,-79.3982022,43.6496963,2650.0,2.0,2,5/4/2018,37,2.0
Ontario,East York,83 Glenvale Blvd,-79.3721345,43.71719829999999,3500.0,1.0,2,20/4/2018,21,3.0
Ontario,Niagara Falls,4903 Flynn Court,-79.069563,43.103168,1395.0,2.0,2,11/5/2018,15,2.0
Quebec,Saint-Augustin-De-Desmaures,605-4901 Rue Lionel-Groulx,-71.38323299999999,46.736647999999995,2500.0,1.0,2,13/5/2018,25,3.0
Ontario,Toronto,1211-15 Maitland Pl,-79.376249,43.6653492,1900.0,1.0,2,3/4/2018,7,3.0
Ontario,Kitchener,610-690 King Street W,-80.504251,43.455106,1500.0,1.0,2,24/5/2018,34,5.0
Ontario,Toronto,208-188 Spadina Ave,-79.3973666,43.6496553,3550.0,1.0,2,4/5/2018,25,3.0
Ontario,Toronto,208-188 Spadina Ave,-79.3973666,43.6496553,3550.0,2.0,2,4/5/2018,25,2.0
Ontario,Etobicoke,97 Edgecroft Rd,-79.5134227,43.6281221,2900.0,2.0,2,5/4/2018,16,3.0
Quebec,Repentigny,204-123 Boul. Lacombe,-73.48185699999999,45.741409999999995,1015.0,1.0,2,8/5/2018,54,5.0
Ontario,Richmond Hill,1115-9017 Leslie St,-79.3802567,43.8476722,1800.0,2.0,2,19/5/2018,24,4.0
Ontario,Brampton,Bsmt-7 Damatta Dr,-79.81072940000001,43.6717001,1200.0,1.0,2,1/6/2018,8,4.0
Ontario,Newmarket,Upper-66 Walter Ave,-79.4762448,44.0574881,1650.0,2.0,2,30/4/2018,11,3.0
Quebec,Montréal,303-4804 Rue Rivard,-73.58644387,45.52617133,1900.0,2.0,2,3/4/2018,19,1.0
Ontario,Ancaster,60 1169 Garner Road E,-79.929914,43.211055,1850.0,2.0,2,2/5/2018,28,3.0
Ontario,Toronto,2610-225 Sackville St,-79.36272729999999,43.6598236,2600.0,1.0,2,24/5/2018,29,2.0
Ontario,Toronto,2610-225 Sackville St,-79.36272729999999,43.6598236,2600.0,1.0,2,24/5/2018,29,2.0
Ontario,Toronto,40-6 Wellesley Pl,-79.377098,43.6674784,3800.0,1.0,2,24/5/2018,15,4.0
Ontario,Toronto,40-6 Wellesley Pl,-79.377098,43.6674784,3800.0,2.0,2,24/5/2018,15,2.0
Ontario,Burlington,24-405 Plains Road E,-79.840192,43.31727,1795.0,2.0,2,19/5/2018,12,2.0
Ontario,Mississauga,Main-2551 Padstow Cres,-79.652387,43.5121157,1650.0,1.0,2,6/4/2018,21,5.0
Ontario,Etobicoke,2523-165 Legion Rd N,-79.4878963,43.6241247,1625.0,1.0,2,23/4/2018,16,2.0
Ontario,Toronto,1604-99 Harbour Sq,-79.3791677,43.6395749,2100.0,2.0,2,19/4/2018,9,2.0
Ontario,North York,310-17 Ruddington Dr,-79.3904175,43.78828729999999,1750.0,2.0,2,23/5/2018,16,2.0
Ontario,North York,310-17 Ruddington Dr,-79.3904175,43.78828729999999,1750.0,1.0,2,23/5/2018,16,3.0
Ontario,Toronto,416-318 King St E,-79.3637223,43.6525725,1750.0,1.0,2,6/5/2018,10,3.0
Ontario,Toronto,416-318 King St E,-79.3637223,43.6525725,1750.0,2.0,2,6/5/2018,10,3.0
Ontario,Toronto,1022-111 St. Clair Ave W,-79.399443,43.6866757,2200.0,1.0,2,7/4/2018,33,2.0
Ontario,Guelph,405-1284 Gordon St,-80.2004467,43.5162608,1550.0,1.0,2,6/4/2018,39,3.0
Quebec,Saint-Eustache,102-255 Boul. Binette,-73.90806491,45.5769727,920.0,1.0,2,3/5/2018,78,3.0
Ontario,Toronto,2606-761 Bay St,-79.3848314,43.659567100000004,2400.0,1.0,2,11/4/2018,11,4.0
Ontario,Toronto,1612-11 St Joseph St,-79.386054,43.6657198,3000.0,2.0,2,29/5/2018,11,0.0
Ontario,Toronto,1612-11 St Joseph St,-79.386054,43.6657198,3000.0,1.0,2,29/5/2018,11,3.0
Ontario,Etobicoke,1-3814a Bloor St W,-79.53644720000001,43.6419015,1650.0,1.0,2,24/5/2018,12,5.0
Ontario,Toronto,2512-20 Bruyeres Mews,-79.40087700000001,43.6375235,3200.0,1.0,2,21/5/2018,24,4.0
Ontario,Toronto,2512-20 Bruyeres Mews,-79.40087700000001,43.6375235,3200.0,2.0,2,21/5/2018,24,1.0
Ontario,Mount Forest,160 Colcleugh Avenue,-80.74067,43.979726,1700.0,2.0,2,26/5/2018,20,1.0
Ontario,Mississauga,Bsmt-2860 Windjammer Rd,-79.68504920000001,43.5303415,1200.0,2.0,2,16/4/2018,56,1.0
Ontario,Kitchener,304-15 Prince Albert Boulevard,-80.489144,43.46204,1650.0,1.0,2,17/5/2018,25,4.0
Quebec,Montréal,603-635 Rue St-Maurice,-73.55895086,45.50009418,3225.0,1.0,2,26/5/2018,19,5.0
Ontario,Toronto,Ph10-68 Shuter St,-79.37578620000001,43.655055100000006,3000.0,2.0,2,3/4/2018,30,1.0
Ontario,Richmond Hill,43 Gray Cres,-79.44944620000001,43.8635655,2800.0,1.0,2,1/6/2018,33,4.0
Ontario,Toronto,11-6 Bartlett Ave,-79.4332119,43.660914,3500.0,1.0,2,27/4/2018,20,2.0
Quebec,Longueuil,1-2195 Rue Séguin,-73.487305,45.508551000000004,900.0,2.0,2,11/5/2018,3,2.0
Ontario,Aurora,Lower-15 Banff Dr,-79.4785911,44.006100200000006,1150.0,2.0,2,26/5/2018,24,2.0
Ontario,Toronto,2104-22 Wellesley St E,-79.3833546,43.6654401,1850.0,2.0,2,4/5/2018,5,3.0
Ontario,Toronto,2104-22 Wellesley St E,-79.3833546,43.6654401,1850.0,1.0,2,4/5/2018,5,3.0
Ontario,Scarborough,28 Mac Frost Way,-79.2320168,43.838686700000004,2250.0,1.0,2,8/5/2018,9,2.0
Ontario,Scarborough,28 Mac Frost Way,-79.2320168,43.838686700000004,2250.0,2.0,2,8/5/2018,9,1.0
Quebec,Dollard-Des-Ormeaux,106-4149 Boul. St-Jean,-73.839236,45.478338,1200.0,2.0,2,11/4/2018,44,2.0
Ontario,Oshawa,1-319 Surrey Dr,-78.8453202,43.9109833,1300.0,1.0,2,11/4/2018,20,3.0
Ontario,Oshawa,1-319 Surrey Dr,-78.8453202,43.9109833,1300.0,2.0,2,11/4/2018,20,2.0
Ontario,Toronto,426-39 Queens Quay Ave E,-79.37158570000001,43.64200770000001,2700.0,1.0,2,22/4/2018,25,3.0
Ontario,Toronto,426-39 Queens Quay Ave E,-79.37158570000001,43.64200770000001,2700.0,1.0,2,22/4/2018,25,3.0
Ontario,Toronto,5205-88 Scott St,-79.3761458,43.6481341,2300.0,1.0,2,23/5/2018,7,3.0
Ontario,Toronto,5205-88 Scott St,-79.3761458,43.6481341,2300.0,1.0,2,23/5/2018,7,4.0
Ontario,North York,701-150 Fairview Mall Dr,-79.3446008,43.7799939,1700.0,1.0,2,20/5/2018,9,4.0
Ontario,North York,701-150 Fairview Mall Dr,-79.3446008,43.7799939,1700.0,1.0,2,20/5/2018,9,3.0
Ontario,Thornhill,1802-7890 Bathurst St,-79.45142870000001,43.813894,1895.0,1.0,2,28/4/2018,32,5.0
Ontario,Toronto,3704-33 Bay St,-79.3773632,43.6425103,2900.0,2.0,2,10/4/2018,25,2.0
Ontario,Etobicoke,619-6 Humberline Dr,-79.6108158,43.7307299,1600.0,1.0,2,15/4/2018,9,3.0
Ontario,Oshawa,86 Sarita Path,-78.8685239,43.943847,1950.0,1.0,2,25/4/2018,88,2.0
Ontario,Oshawa,86 Sarita Path,-78.8685239,43.943847,1950.0,1.0,2,25/4/2018,88,2.0
Ontario,Toronto,301-111 St Clair Ave W,-79.399443,43.6866757,2000.0,1.0,2,8/5/2018,8,4.0
Ontario,Toronto,301-111 St Clair Ave W,-79.399443,43.6866757,2000.0,1.0,2,8/5/2018,8,3.0
Quebec,Montréal,404-1455 Rue Towers,-73.58187837,45.49292658,1975.0,1.0,2,27/4/2018,64,4.0
Ontario,Toronto,806-70 Queens Wharf Rd,-79.39945329999999,43.6385237,2550.0,1.0,2,25/5/2018,4,2.0
Ontario,Toronto,806-70 Queens Wharf Rd,-79.39945329999999,43.6385237,2550.0,1.0,2,25/5/2018,4,5.0
Ontario,Toronto,1108-170 Fort York Blvd,-79.3997415,43.6393466,1875.0,1.0,2,24/5/2018,6,5.0
Ontario,Milton,99-371 Bronte St S,-79.87732700000001,43.501888799999996,1750.0,1.0,2,26/5/2018,3,1.0
Ontario,East Gwillimbury,30 John Moore Rd,-79.44437909999999,44.096238899999996,2000.0,1.0,2,18/5/2018,34,3.0
Ontario,North York,2309-5162 Yonge St,-79.413783,43.7696635,2500.0,1.0,2,17/5/2018,3,3.0
Ontario,North York,2309-5162 Yonge St,-79.413783,43.7696635,2500.0,1.0,2,17/5/2018,3,3.0
Ontario,North York,1115-188 Doris Ave,-79.4124090671539,43.7690165120421,2950.0,1.0,2,25/5/2018,59,3.0
Ontario,North York,1115-188 Doris Ave,-79.4124090671539,43.7690165120421,2950.0,1.0,2,25/5/2018,59,2.0
Quebec,Lachine,305-440 19e Avenue,-73.68115824,45.43660751,1350.0,1.0,2,9/5/2018,7,4.0
Ontario,Mississauga,41 Card Lumber Cres,-79.65197679999999,43.830103799999996,3100.0,2.0,2,19/5/2018,65,1.0
Quebec,Saint-Hubert,2-3005 Rue Charles-Lacoste,-73.39900862,45.4908445,1150.0,1.0,2,11/4/2018,64,3.0
Ontario,Cambridge,201 174 Main Street,-80.308562,43.357973,1500.0,1.0,2,11/4/2018,103,4.0
Ontario,Toronto,5006-88 Scott St,-79.3761458,43.6481341,5790.0,1.0,2,10/5/2018,12,4.0
Ontario,Toronto,5006-88 Scott St,-79.3761458,43.6481341,5790.0,2.0,2,10/5/2018,12,1.0
Ontario,Toronto,2403-21 Widmer St,-79.3911003,43.647225899999995,1850.0,2.0,2,2/5/2018,14,2.0
Ontario,Toronto,2403-21 Widmer St,-79.3911003,43.647225899999995,1850.0,2.0,2,2/5/2018,14,1.0
Ontario,Mississauga,Bsmt--4237 Tomken Rd,-79.6184712,43.618661100000004,980.0,1.0,2,6/4/2018,15,3.0
Ontario,North York,Th07-3 Rean Dr,-79.38233840000001,43.7652909,4100.0,1.0,2,12/5/2018,53,2.0
Ontario,North York,Th07-3 Rean Dr,-79.38233840000001,43.7652909,4100.0,2.0,2,12/5/2018,53,3.0
Ontario,Markham,20-8 Cox Blvd,-79.34402,43.8549516,2300.0,1.0,2,30/5/2018,20,3.0
Ontario,Ottawa,6 State Street,-75.73966999999999,45.369279999999996,2300.0,1.0,2,1/6/2018,15,3.0
Ontario,Etobicoke,203-350 Mill Rd,-79.5857567,43.6407217,2500.0,1.0,2,10/4/2018,77,3.0
Quebec,Laval,884 Rue Étienne-Lavoie,-73.77665341,45.5208005,2900.0,1.0,2,20/4/2018,84,2.0
Ontario,Toronto,1670-209 Fort York Blvd,-79.404535,43.6370874,3100.0,2.0,2,3/5/2018,3,2.0
Ontario,North York,140 Caribou Rd,-79.42491600000001,43.7187897,9200.0,2.0,2,10/4/2018,85,1.0
Ontario,North York,241 Homewood Ave,-79.4321262,43.7878751,2500.0,1.0,2,5/4/2018,35,3.0
Quebec,Montréal,6435a Av. Du Languedoc,-73.56245200000001,45.585068,550.0,2.0,2,6/4/2018,108,2.0
Ontario,London,1445 Huron Street 302,-81.206614,43.021957,1100.0,2.0,2,26/5/2018,18,2.0
Ontario,Toronto,1108-410 Queens Qauy Ave W,-79.39135959999999,43.6382103,1950.0,1.0,2,1/4/2018,16,3.0
Ontario,Toronto,818-25 Lower Simcoe St,-79.3833016,43.6415283,2900.0,1.0,2,13/4/2018,18,4.0
Quebec,Saint-Hyacinthe,1-2005 Rue Papineau,-72.95505,45.62806,510.0,1.0,2,4/5/2018,8,3.0
Ontario,Toronto,4605-88 Scott St,-79.3761458,43.6481341,2150.0,1.0,2,10/4/2018,20,2.0
Ontario,Toronto,307-85 East Liberty St,-79.4149129,43.6382048,1950.0,1.0,2,25/4/2018,8,4.0
Ontario,Toronto,307-85 East Liberty St,-79.4149129,43.6382048,1950.0,1.0,2,25/4/2018,8,2.0
Ontario,Toronto,1507-320 Richmond St E,-79.3691735,43.6539365,2100.0,1.0,2,9/5/2018,6,2.0
Ontario,Toronto,1507-320 Richmond St E,-79.3691735,43.6539365,2100.0,1.0,2,9/5/2018,6,3.0
Quebec,Verdun,207 Rue William-Paul,-73.55378122,45.46514922,2500.0,1.0,2,23/5/2018,60,3.0
Ontario,Oro-Medonte,43 Oakmont Ave,-79.66075119999999,44.5377244,2500.0,1.0,2,14/4/2018,62,4.0
Ontario,Toronto,220-633 Bay St,-79.38355379999999,43.656864399999996,2050.0,1.0,2,27/4/2018,7,4.0
Ontario,Toronto,220-633 Bay St,-79.38355379999999,43.656864399999996,2050.0,1.0,2,27/4/2018,7,2.0
Ontario,Newmarket,Lower-175 Savage Rd,-79.4680813,44.0312579,1500.0,2.0,2,24/5/2018,16,4.0
Ontario,North York,701-5162 Yonge St,-79.413783,43.7696635,2190.0,1.0,2,10/4/2018,21,2.0
Ontario,Toronto,4701-832 Bay St,-79.3865112,43.661927,2500.0,2.0,2,28/5/2018,5,2.0
Ontario,Toronto,4701-832 Bay St,-79.3865112,43.661927,2500.0,1.0,2,28/5/2018,5,2.0
Ontario,Toronto,803-426 University Ave,-79.3885701,43.6539487,2500.0,1.0,2,10/5/2018,16,6.0
Ontario,Toronto,803-426 University Ave,-79.3885701,43.6539487,2500.0,1.0,2,10/5/2018,16,4.0
Ontario,Toronto,1201-10 York St,-79.3814048,43.6410868,2400.0,1.0,2,18/5/2018,16,3.0
Ontario,Toronto,1201-10 York St,-79.3814048,43.6410868,2400.0,1.0,2,18/5/2018,16,2.0
Ontario,Richmond Hill,903-9471 Yonge St,-79.433621,43.8582521,1700.0,1.0,2,9/5/2018,3,3.0
Ontario,Toronto,Main F-235 Beatrice St,-79.4175314,43.6571565,2650.0,2.0,2,26/4/2018,6,2.0
Quebec,Brossard,6-4355 Ch. Des Prairies,-73.45609237,45.43446048,1350.0,2.0,2,11/5/2018,32,2.0
Ontario,Oakville,226 North Park Blvd,-79.7405398,43.4789976,5500.0,1.0,2,24/5/2018,60,4.0
Ontario,Mississauga,2101-3650 Kaneff Cres,-79.6332757,43.593603,2800.0,2.0,2,1/6/2018,28,2.0
Ontario,Scarborough,2-602a Birchmount Rd,-79.27211,43.7154259,2080.0,2.0,2,7/5/2018,12,2.0
Ontario,Scarborough,2-602a Birchmount Rd,-79.27211,43.7154259,2080.0,1.0,2,7/5/2018,12,4.0
Ontario,Toronto,Suite-195 Madison Ave,-79.4053619,43.6744906,2600.0,2.0,2,2/5/2018,8,4.0
Ontario,Toronto,Suite-195 Madison Ave,-79.4053619,43.6744906,2600.0,2.0,2,2/5/2018,8,1.0
Ontario,Woodbridge,3201-3600 Highway 7 Rd,-79.5465731620789,43.790023511735704,1795.0,1.0,2,24/5/2018,4,3.0
Ontario,York,91 Guestville Ave,-79.48979150000001,43.684774,1400.0,1.0,2,30/5/2018,10,3.0
Ontario,Toronto,315-6 Parkwood Ave,-79.409829,43.6852419,2500.0,2.0,2,24/4/2018,22,2.0
Ontario,Brampton,134 Baffin Cres,-79.82757480000001,43.715660799999995,2200.0,1.0,2,12/4/2018,36,4.0
Ontario,York,1808-80 John St,-79.3901821,43.6468092,2425.0,1.0,2,2/5/2018,39,3.0
Ontario,York,1808-80 John St,-79.3901821,43.6468092,2425.0,2.0,2,2/5/2018,39,2.0
Quebec,Laval,604-275 Rue Étienne-Lavoie,-73.77207756,45.51380535,3750.0,1.0,2,30/4/2018,58,2.0
Ontario,Toronto,1508-770 Bay St,-79.3858692,43.6601367,2080.0,1.0,2,1/6/2018,7,2.0
Ontario,Toronto,1-1476 Queen St,-79.4372023,43.6406372,1975.0,1.0,2,1/5/2018,9,3.0
Ontario,Mississauga,1117-339 Rathburn Rd,-79.6524396,43.5894973,2250.0,1.0,2,11/5/2018,17,4.0
Ontario,Toronto,305-50 Bruyeres Mews,-79.4024936,43.6376644,1850.0,2.0,2,11/5/2018,6,2.0
Ontario,Toronto,305-50 Bruyeres Mews,-79.4024936,43.6376644,1850.0,1.0,2,11/5/2018,6,2.0
Ontario,Toronto,1603-295 Adelaide St W,-79.39040809999999,43.647627299999996,2300.0,1.0,2,18/4/2018,25,3.0
Ontario,Thornhill,52 Harold Lawrie Lane,-79.2859938,43.890958399999995,3300.0,2.0,2,13/4/2018,19,1.0
Ontario,Toronto,211-60 Colborne St,-79.3747254,43.649334499999995,3190.0,1.0,2,1/6/2018,18,5.0
Ontario,Toronto,211-60 Colborne St,-79.3747254,43.649334499999995,3190.0,1.0,2,1/6/2018,18,1.0
Newfoundland & Labrador,St. John'S,59 Roosevelt Avenue Unit102,-52.693637,47.587468,1600.0,1.0,2,25/5/2018,31,3.0
Ontario,Toronto,2103-825 Church St,-79.386777,43.6729415,2400.0,2.0,2,11/5/2018,5,2.0
Ontario,Toronto,2103-825 Church St,-79.386777,43.6729415,2400.0,2.0,2,11/5/2018,5,2.0
Quebec,Montréal,705-8325 Boul. De L'Acadie,-73.640928,45.528605,660.0,1.0,2,24/4/2018,43,4.0
Ontario,Toronto,102-650 King St W,-79.4018472,43.6441791,3900.0,1.0,2,2/4/2018,26,5.0
Ontario,Newmarket,Upper-165 Burgess Cres,-79.4751012,44.029110700000004,1750.0,2.0,2,26/5/2018,11,3.0
Quebec,Outremont,403-1280 Av. Bernard,-73.608936,45.519439,2200.0,2.0,2,15/5/2018,12,2.0
Ontario,Toronto,324-23 Glebe Rd,-79.39781140000001,43.700613399999995,2400.0,2.0,2,1/5/2018,28,1.0
Ontario,Toronto,324-23 Glebe Rd,-79.39781140000001,43.700613399999995,2400.0,1.0,2,1/5/2018,28,4.0
Ontario,Nepean,443 Silverstone Way,-75.73601,45.27196,1800.0,1.0,2,1/6/2018,9,4.0
Quebec,Saint-Hubert,1385 Rue Albert,-73.46379300000001,45.501994,1500.0,1.0,2,11/5/2018,44,3.0
